Frame, Time_def, Emg1, Emg2, Emg3, Emg4, AccX, AccY, AccZ
4827, 0.0049581, -5, 22, 1, 1, 0.0410156, 0.523438, 1.2583
4828, 0.00492182, -8, -6, -8, -2, 0.0410156, 0.523438, 1.2583
4829, 0.00504717, -8, -6, -8, -2, 0.0410156, 0.523438, 1.2583
4830, 0.00498339, -8, -6, -8, -2, 0.0410156, 0.523438, 1.2583
4831, 0.00501785, -3, 9, -1, -1, 0.027832, 0.507324, 1.25781
4832, 0.00506293, -1, -6, 11, 2, 0.027832, 0.507324, 1.25781
4833, 0.00492548, -1, -6, 11, 2, 0.027832, 0.507324, 1.25781
4834, 0.00491449, -2, -2, -12, -2, -0.0283203, 0.523926, 1.25439
4835, 0.00510362, 3, 7, 8, 8, -0.0283203, 0.523926, 1.25439
4836, 0.00498816, 3, 7, 8, 8, -0.0283203, 0.523926, 1.25439
4837, 0.00500832, 3, 7, 8, 8, -0.0283203, 0.523926, 1.25439
4838, 0.00512048, 0, 6, -6, -1, -0.09375, 0.556152, 1.24414
4839, 0.00486061, 0, 6, -6, -1, -0.09375, 0.556152, 1.24414
4840, 0.00498339, 1, 4, 4, -2, -0.09375, 0.556152, 1.24414
4841, 0.00502958, 1, 4, 4, -2, -0.09375, 0.556152, 1.24414
4842, 0.00498266, 1, 4, 4, -2, -0.09375, 0.556152, 1.24414
4843, 0.00503178, -3, -31, -10, 0, -0.188965, 0.493164, 1.18359
4844, 0.00512927, -2, -6, -4, -1, -0.188965, 0.493164, 1.18359
4845, 0.00486061, -2, -6, -4, -1, -0.188965, 0.493164, 1.18359
4846, 0.00537778, -3, 12, 19, -2, -0.221191, 0.450684, 1.13525
4847, 0.00464582, -13, -14, -37, 0, -0.221191, 0.450684, 1.13525
4848, 0.00494931, -13, -14, -37, 0, -0.221191, 0.450684, 1.13525
4849, 0.00500099, -13, -14, -37, 0, -0.221191, 0.450684, 1.13525
4850, 0.00500978, 0, 6, 6, 2, -0.234863, 0.50293, 1.0918
4851, 0.00502005, 0, 6, 6, 2, -0.234863, 0.50293, 1.0918
4852, 0.00496323, 13, 14, 31, 3, -0.234863, 0.50293, 1.0918
4853, 0.00504241, 13, 14, 31, 3, -0.234863, 0.50293, 1.0918
4854, 0.00493574, 13, 14, 31, 3, -0.234863, 0.50293, 1.0918
4855, 0.00505414, 0, 1, 13, 0, -0.290039, 0.591309, 1.05127
4856, 0.0049779, 2, -7, 5, 2, -0.290039, 0.591309, 1.05127
4857, 0.00504974, 2, -7, 5, 2, -0.290039, 0.591309, 1.05127
4858, 0.00499512, -10, 61, 42, 13, -0.377441, 0.610352, 1.1416
4859, 0.00497423, -10, 61, 42, 13, -0.377441, 0.610352, 1.1416
4860, 0.00498303, -10, 61, 42, 13, -0.377441, 0.610352, 1.1416
4861, 0.00502628, -33, 7, -16, -12, -0.377441, 0.610352, 1.1416
4862, 0.0050512, 18, -3, -32, 9, -0.404785, 0.580566, 1.146
4863, 0.00492402, 18, -3, -32, 9, -0.404785, 0.580566, 1.146
4864, 0.00508346, 18, -3, -32, 9, -0.404785, 0.580566, 1.146
4865, 0.00490752, 26, 95, 91, 26, -0.404785, 0.580566, 1.146
4866, 0.00502701, 26, 95, 91, 26, -0.404785, 0.580566, 1.146
4867, 0.00498156, -2, 80, 103, 17, -0.334473, 0.535156, 1.06348
4868, 0.0050677, 48, 98, 2, -8, -0.334473, 0.535156, 1.06348
4869, 0.00494711, 48, 98, 2, -8, -0.334473, 0.535156, 1.06348
4870, 0.00498853, -15, -48, -63, -19, -0.511719, 0.495117, 1.21484
4871, 0.0049625, -15, -48, -63, -19, -0.511719, 0.495117, 1.21484
4872, 0.00506476, -15, -48, -63, -19, -0.511719, 0.495117, 1.21484
4873, 0.00496873, -20, 70, -64, -19, -0.511719, 0.495117, 1.21484
4874, 0.00504021, 106, 72, 17, -9, -0.200684, 0.424316, 1.28223
4875, 0.00501345, 106, 72, 17, -9, -0.200684, 0.424316, 1.28223
4876, 0.00493281, -45, -117, -124, -13, -0.200684, 0.424316, 1.28223
4877, 0.00502371, -45, -117, -124, -13, -0.200684, 0.424316, 1.28223
4878, 0.00495004, -45, -117, -124, -13, -0.200684, 0.424316, 1.28223
4879, 0.0050666, 9, 124, -60, -24, 1.10498, 1.00293, 0.644531
4880, 0.00497386, 97, -122, 101, 18, 1.10498, 1.00293, 0.644531
4881, 0.00501235, 97, -122, 101, 18, 1.10498, 1.00293, 0.644531
4882, 0.00496507, 28, -120, -67, -14, 1.09912, 1.9917, -0.21875
4883, 0.00508126, 28, -120, -67, -14, 1.09912, 1.9917, -0.21875
4884, 0.00492878, 28, -120, -67, -14, 1.09912, 1.9917, -0.21875
4885, 0.00501088, -16, 68, -53, 2, 1.09912, 1.9917, -0.21875
4886, 0.00500209, 20, 49, -42, -10, 1.10352, 3.88477, -1.86182
4887, 0.00503324, 20, 49, -42, -10, 1.10352, 3.88477, -1.86182
4888, 0.00504131, -45, 105, 18, -13, 1.10352, 3.88477, -1.86182
4889, 0.00493391, -45, 105, 18, -13, 1.10352, 3.88477, -1.86182
4890, 0.00498376, -45, 105, 18, -13, 1.10352, 3.88477, -1.86182
4891, 0.00502078, -71, -47, 28, 5, 0.293945, -1.09814, 0.399414
4892, 0.0049768, 1, 104, 8, 0, 0.293945, -1.09814, 0.399414
4893, 0.00502665, 1, 104, 8, 0, 0.293945, -1.09814, 0.399414
4894, 0.00493061, 5, -110, 43, 5, -0.201172, -2.64355, 0.712891
4895, 0.00509555, 5, -110, 43, 5, -0.201172, -2.64355, 0.712891
4896, 0.00494381, 5, -110, 43, 5, -0.201172, -2.64355, 0.712891
4897, 0.00503801, -10, 13, 42, -4, -0.201172, -2.64355, 0.712891
4898, 0.00490019, -54, -93, -23, -7, -0.424316, -3.31543, 0.878906
4899, 0.00512708, -54, -93, -23, -7, -0.424316, -3.31543, 0.878906
4900, 0.00493318, 39, 60, 14, 8, -0.424316, -3.31543, 0.878906
4901, 0.00503581, 39, 60, 14, 8, -0.424316, -3.31543, 0.878906
4902, 0.0049735, 39, 60, 14, 8, -0.424316, -3.31543, 0.878906
4903, 0.00501602, -27, -102, -6, 3, -0.183105, -1.32373, -0.111816
4904, 0.00496287, 17, 103, -9, -6, -0.183105, -1.32373, -0.111816
4905, 0.00509885, 17, 103, -9, -6, -0.183105, -1.32373, -0.111816
4906, 0.00494784, -26, -72, 0, 6, -0.133301, 0.140625, 0.0820312
4907, 0.00493574, -26, -72, 0, 6, -0.133301, 0.140625, 0.0820312
4908, 0.00504204, -26, -72, 0, 6, -0.133301, 0.140625, 0.0820312
4909, 0.00502005, 16, -3, 9, 2, -0.133301, 0.140625, 0.0820312
4910, 0.00501528, 15, -10, 43, 4, -0.291016, 0.595215, 0.382324
4911, 0.00533014, 15, -10, 43, 4, -0.291016, 0.595215, 0.382324
4912, 0.00467111, -11, -54, -3, -6, -0.291016, 0.595215, 0.382324
4913, 0.0049592, -11, -54, -3, -6, -0.291016, 0.595215, 0.382324
4914, 0.00498853, -11, -54, -3, -6, -0.291016, 0.595215, 0.382324
4915, 0.00503434, 19, -1, 11, -2, -0.298828, -0.0395508, 0.634277
4916, 0.00497057, -8, -3, -38, -8, -0.298828, -0.0395508, 0.634277
4917, 0.0049768, -8, -3, -38, -8, -0.298828, -0.0395508, 0.634277
4918, 0.00506843, -13, 73, 8, 7, -0.359375, -0.847656, 0.629883
4919, 0.00489836, -13, 73, 8, 7, -0.359375, -0.847656, 0.629883
4920, 0.00501638, -13, 73, 8, 7, -0.359375, -0.847656, 0.629883
4921, 0.00517802, -46, 28, 32, 7, -0.359375, -0.847656, 0.629883
4922, 0.004957, -11, 41, -12, -4, -0.427246, -1.08447, 0.591797
4923, 0.00502151, -11, 41, -12, -4, -0.427246, -1.08447, 0.591797
4924, 0.00491119, -8, 1, 23, 6, -0.427246, -1.08447, 0.591797
4925, 0.004979, -8, 1, 23, 6, -0.427246, -1.08447, 0.591797
4926, 0.00498523, -8, 1, 23, 6, -0.427246, -1.08447, 0.591797
4927, 0.00502591, 2, -17, 8, 0, -0.403809, -0.98291, 0.558594
4928, 0.004968, -24, -15, -22, -1, -0.403809, -0.98291, 0.558594
4929, 0.00503984, -24, -15, -22, -1, -0.403809, -0.98291, 0.558594
4930, 0.00503178, -8, -4, -1, 2, -0.419434, -0.782715, 0.628906
4931, 0.00498303, -8, -4, -1, 2, -0.419434, -0.782715, 0.628906
4932, 0.00494784, -8, -4, -1, 2, -0.419434, -0.782715, 0.628906
4933, 0.00503691, -32, -13, -15, 1, -0.419434, -0.782715, 0.628906
4934, 0.00492108, -6, 7, 6, 12, -0.45752, -0.756836, 0.720215
4935, 0.0050468, -6, 7, 6, 12, -0.45752, -0.756836, 0.720215
4936, 0.00500795, -2, -12, -19, -8, -0.45752, -0.756836, 0.720215
4937, 0.00513807, -2, -12, -19, -8, -0.45752, -0.756836, 0.720215
4938, 0.00498926, -2, -12, -19, -8, -0.45752, -0.756836, 0.720215
4939, 0.00490459, 11, -1, 5, -3, -0.418945, -0.766113, 0.702148
4940, 0.00497716, 25, -5, 14, 11, -0.418945, -0.766113, 0.702148
4941, 0.0050512, 25, -5, 14, 11, -0.418945, -0.766113, 0.702148
4942, 0.00492695, 3, -1, -11, -9, -0.41748, -0.723145, 0.670898
4943, 0.0050479, 3, -1, -11, -9, -0.41748, -0.723145, 0.670898
4944, 0.00491925, 3, -1, -11, -9, -0.41748, -0.723145, 0.670898
4945, 0.00517399, -1, 1, -19, -9, -0.41748, -0.723145, 0.670898
4946, 0.00487417, 27, -3, -11, -4, -0.467773, -0.676758, 0.70166
4947, 0.00528432, 27, -3, -11, -4, -0.467773, -0.676758, 0.70166
4948, 0.00473635, 12, 4, -1, -6, -0.467773, -0.676758, 0.70166
4949, 0.00499256, 12, 4, -1, -6, -0.467773, -0.676758, 0.70166
4950, 0.00502335, 12, 4, -1, -6, -0.467773, -0.676758, 0.70166
4951, 0.00498156, 39, 2, -1, -3, -0.442383, -0.666016, 0.743164
4952, 0.00500282, 19, -11, -15, 0, -0.442383, -0.666016, 0.743164
4953, 0.00502701, 19, -11, -15, 0, -0.442383, -0.666016, 0.743164
4954, 0.00491595, -24, 0, -4, -1, -0.435059, -0.695801, 0.785645
4955, 0.00510252, -24, 0, -4, -1, -0.435059, -0.695801, 0.785645
4956, 0.00497203, -24, 0, -4, -1, -0.435059, -0.695801, 0.785645
4957, 0.00502958, 8, 3, 1, 8, -0.435059, -0.695801, 0.785645
4958, 0.004887, -1, -1, -37, -8, -0.444824, -0.656738, 0.815918
4959, 0.00512341, -1, -1, -37, -8, -0.444824, -0.656738, 0.815918
4960, 0.00501602, 9, -1, -5, -14, -0.444824, -0.656738, 0.815918
4961, 0.00502115, 9, -1, -5, -14, -0.444824, -0.656738, 0.815918
4962, 0.00498083, 9, -1, -5, -14, -0.444824, -0.656738, 0.815918
4963, 0.00494381, -14, 0, -11, -1, -0.459473, -0.598633, 0.82373
4964, 0.00506806, -8, 0, -9, -8, -0.459473, -0.598633, 0.82373
4965, 0.00493098, -8, 0, -9, -8, -0.459473, -0.598633, 0.82373
4966, 0.00490606, -8, 0, -9, -8, -0.411133, -0.489746, 0.834473
4967, 0.00511571, -20, -7, -2, -2, -0.411133, -0.489746, 0.834473
4968, 0.00499952, -20, -7, -2, -2, -0.411133, -0.489746, 0.834473
4969, 0.00497093, 7, -7, 1, -3, -0.411133, -0.489746, 0.834473
4970, 0.0050611, -14, 5, 9, 9, -0.408691, -0.465332, 0.853027
4971, 0.00489029, -14, 5, 9, 9, -0.408691, -0.465332, 0.853027
4972, 0.00508199, -13, 0, 16, 0, -0.408691, -0.465332, 0.853027
4973, 0.0049559, -13, 0, 16, 0, -0.408691, -0.465332, 0.853027
4974, 0.00494857, -13, 0, 16, 0, -0.408691, -0.465332, 0.853027
4975, 0.00510765, -1, 3, -9, -1, -0.415039, -0.449707, 0.88623
4976, 0.00499146, -7, -3, -37, -7, -0.415039, -0.449707, 0.88623
4977, 0.00497936, -7, -3, -37, -7, -0.415039, -0.449707, 0.88623
4978, 0.00508639, -7, -3, -37, -7, -0.404785, -0.447754, 0.887695
4979, 0.00491998, 2, 3, -30, -7, -0.404785, -0.447754, 0.887695
4980, 0.00501052, 2, 3, -30, -7, -0.404785, -0.447754, 0.887695
4981, 0.00499219, -3, 6, 49, 14, -0.404785, -0.447754, 0.887695
4982, 0.00496507, -3, 6, 49, 14, -0.404785, -0.447754, 0.887695
4983, 0.00502115, -3, 6, 49, 14, -0.404785, -0.447754, 0.887695
4984, 0.00488773, -3, -2, -10, -6, -0.405273, -0.437012, 0.88916
4985, 0.00513661, -3, -2, -10, -6, -0.405273, -0.437012, 0.88916
4986, 0.00498376, -3, -2, -10, -6, -0.405273, -0.437012, 0.88916
4987, 0.00498413, -3, -2, -10, -6, -0.405273, -0.437012, 0.88916
4988, 0.00512304, -3, -2, -10, -6, -0.383301, -0.407715, 0.893555
4989, 0.00490716, -3, 1, 9, 5, -0.383301, -0.407715, 0.893555
4990, 0.00496214, -3, 1, 9, 5, -0.39209, -0.401855, 0.938477
4991, 0.0050479, 10, -3, -3, -1, -0.39209, -0.401855, 0.938477
4992, 0.00497533, 10, -3, -3, -1, -0.39209, -0.401855, 0.938477
4993, 0.00498266, -5, 0, 4, 3, -0.39209, -0.401855, 0.938477
4994, 0.00493318, 3, 0, 18, 0, -0.39209, -0.414062, 0.946777
4995, 0.00510032, 3, 0, 18, 0, -0.39209, -0.414062, 0.946777
4996, 0.00496067, -8, -2, -13, -6, -0.39209, -0.414062, 0.946777
4997, 0.00502518, -8, -2, -13, -6, -0.39209, -0.414062, 0.946777
4998, 0.00498376, -8, -2, -13, -6, -0.39209, -0.414062, 0.946777
4999, 0.00499696, 4, -1, 19, 4, -0.378418, -0.356445, 0.925293
5000, 0.00503654, 6, -4, 8, -5, -0.378418, -0.356445, 0.925293
5001, 0.0048639, 6, -4, 8, -5, -0.378418, -0.356445, 0.925293
5002, 0.00509702, 6, -4, 8, -5, -0.381348, -0.336914, 0.922363
5003, 0.00500355, 20, 3, 31, 1, -0.381348, -0.336914, 0.922363
5004, 0.00495114, 20, 3, 31, 1, -0.381348, -0.336914, 0.922363
5005, 0.00511058, -20, 0, -14, -2, -0.381348, -0.336914, 0.922363
5006, 0.00498156, 18, 0, 11, 5, -0.385742, -0.356445, 0.922852
5007, 0.00496543, 18, 0, 11, 5, -0.385742, -0.356445, 0.922852
5008, 0.00502555, -12, -4, -21, 1, -0.385742, -0.356445, 0.922852
5009, 0.00491192, -12, -4, -21, 1, -0.385742, -0.356445, 0.922852
5010, 0.00508749, -12, -4, -21, 1, -0.385742, -0.356445, 0.922852
5011, 0.00491375, -14, -5, -11, -8, -0.396973, -0.396973, 0.919922
5012, 0.0050479, 19, -2, 14, 3, -0.396973, -0.396973, 0.919922
5013, 0.00500062, 19, -2, 14, 3, -0.396973, -0.396973, 0.919922
5014, 0.00493758, -25, 5, -21, 0, -0.401367, -0.371094, 0.902832
5015, 0.0050468, -25, 5, -21, 0, -0.401367, -0.371094, 0.902832
5016, 0.00492438, -25, 5, -21, 0, -0.401367, -0.371094, 0.902832
5017, 0.00499219, 8, -2, 3, 1, -0.401367, -0.371094, 0.902832
5018, 0.00510765, -1, -7, 12, -1, -0.390137, -0.339355, 0.879883
5019, 0.00492585, -1, -7, 12, -1, -0.390137, -0.339355, 0.879883
5020, 0.00498633, -1, -7, 12, -1, -0.390137, -0.339355, 0.879883
5021, 0.00504974, 43, 3, 23, 6, -0.390137, -0.339355, 0.879883
5022, 0.00498889, 43, 3, 23, 6, -0.390137, -0.339355, 0.879883
5023, 0.00499146, -5, -3, -11, -6, -0.402832, -0.363281, 0.884277
5024, 0.00513477, -4, 4, 16, 0, -0.402832, -0.363281, 0.884277
5025, 0.00500135, -4, 4, 16, 0, -0.402832, -0.363281, 0.884277
5026, 0.00491449, -4, 4, 16, 0, -0.409668, -0.42041, 0.879395
5027, 0.00502591, 8, -1, -2, -2, -0.409668, -0.42041, 0.879395
5028, 0.00503104, 8, -1, -2, -2, -0.409668, -0.42041, 0.879395
5029, 0.00495004, -28, -1, 5, 1, -0.409668, -0.42041, 0.879395
5030, 0.00499329, -8, 4, -3, -1, -0.415039, -0.419434, 0.867188
5031, 0.00502151, -8, 4, -3, -1, -0.415039, -0.419434, 0.867188
5032, 0.00495151, -5, 1, -5, -7, -0.415039, -0.419434, 0.867188
5033, 0.00502884, -5, 1, -5, -7, -0.415039, -0.419434, 0.867188
5034, 0.00502335, -5, 1, -5, -7, -0.415039, -0.419434, 0.867188
5035, 0.00499292, -15, -2, -29, -4, -0.40625, -0.405762, 0.856934
5036, 0.00504387, 1, -1, -25, -8, -0.40625, -0.405762, 0.856934
5037, 0.004968, 1, -1, -25, -8, -0.40625, -0.405762, 0.856934
5038, 0.00490019, 1, -1, -25, -8, -0.407227, -0.399902, 0.854004
5039, 0.00511388, 14, 0, 15, 3, -0.407227, -0.399902, 0.854004
5040, 0.00499146, 14, 0, 15, 3, -0.407227, -0.399902, 0.854004
5041, 0.00498999, -9, -2, -13, -6, -0.407227, -0.399902, 0.854004
5042, 0.00503984, -6, -2, -26, 4, -0.416016, -0.447754, 0.847168
5043, 0.00495554, -6, -2, -26, 4, -0.416016, -0.447754, 0.847168
5044, 0.00493171, -6, -2, -26, 4, -0.416016, -0.447754, 0.847168
5045, 0.00511351, 0, 1, 1, 0, -0.416016, -0.447754, 0.847168
5046, 0.00493098, 0, 1, 1, 0, -0.416016, -0.447754, 0.847168
5047, 0.00500575, -12, 3, 8, 2, -0.412109, -0.45459, 0.839355
5048, 0.00504607, -15, 1, -19, -4, -0.412109, -0.45459, 0.839355
5049, 0.00498779, -15, 1, -19, -4, -0.412109, -0.45459, 0.839355
5050, 0.00494711, -15, 1, -19, -4, -0.415039, -0.442871, 0.830078
5051, 0.00502848, -1, -1, -5, 1, -0.415039, -0.442871, 0.830078
5052, 0.00501821, -1, -1, -5, 1, -0.415039, -0.442871, 0.830078
5053, 0.0049669, 3, -6, 13, 2, -0.415039, -0.442871, 0.830078
