Frame, Time_def, Emg1, Emg2, Emg3, Emg4, AccX, AccY, AccZ
1811, 0.00516153, -7, -1, 6, -4, -0.0493164, 0.383301, 1.23047
1812, 0.00491375, 4, 7, 10, 2, -0.0493164, 0.383301, 1.23047
1813, 0.00502078, 4, 7, 10, 2, -0.0493164, 0.383301, 1.23047
1814, 0.00503911, 2, 9, 28, 1, -0.0493164, 0.383301, 1.23047
1815, 0.00485987, 2, 9, 28, 1, -0.0732422, 0.553711, 1.2417
1816, 0.00510032, 9, -41, -46, -8, -0.0732422, 0.553711, 1.2417
1817, 0.00498889, -10, -63, -18, -6, -0.0732422, 0.553711, 1.2417
1818, 0.00507063, -10, -63, -18, -6, -0.0732422, 0.553711, 1.2417
1819, 0.00492108, -10, -63, -18, -6, -0.142578, 0.6875, 1.1582
1820, 0.00503874, 14, 4, 68, 16, -0.142578, 0.6875, 1.1582
1821, 0.00500942, 14, 4, 68, 16, -0.142578, 0.6875, 1.1582
1822, 0.00500025, -29, -41, -34, -20, -0.142578, 0.6875, 1.1582
1823, 0.00496617, -29, -41, -34, -20, -0.261719, 0.624512, 1.04102
1824, 0.00508236, -29, -41, -34, -20, -0.261719, 0.624512, 1.04102
1825, 0.00491119, -13, -8, -43, -8, -0.261719, 0.624512, 1.04102
1826, 0.00502115, -13, -8, -43, -8, -0.261719, 0.624512, 1.04102
1827, 0.00496214, 21, 11, 2, 7, -0.261719, 0.624512, 1.04102
1828, 0.00502005, 2, 5, 15, -5, -0.317871, 0.5, 1.04248
1829, 0.00497533, 2, 5, 15, -5, -0.317871, 0.5, 1.04248
1830, 0.0050677, 2, 5, 15, -5, -0.317871, 0.5, 1.04248
1831, 0.00505743, 31, -8, -11, 6, -0.376953, 0.539551, 1.05322
1832, 0.00486574, -7, 34, 16, 6, -0.376953, 0.539551, 1.05322
1833, 0.00506733, -7, 34, 16, 6, -0.376953, 0.539551, 1.05322
1834, 0.00497167, -31, 22, -1, -5, -0.376953, 0.539551, 1.05322
1835, 0.00506916, -31, 22, -1, -5, -0.492676, 0.537109, 1.04443
1836, 0.00489029, -31, 22, -1, -5, -0.492676, 0.537109, 1.04443
1837, 0.00509885, 7, -23, -43, -1, -0.492676, 0.537109, 1.04443
1838, 0.00503288, -2, 12, -3, 5, -0.492676, 0.537109, 1.04443
1839, 0.00489799, -2, 12, -3, 5, -0.490234, 0.47168, 1.00146
1840, 0.00496397, -12, -67, -43, -10, -0.490234, 0.47168, 1.00146
1841, 0.00510472, -12, -67, -43, -10, -0.490234, 0.47168, 1.00146
1842, 0.00500832, -12, -67, -43, -10, -0.490234, 0.47168, 1.00146
1843, 0.00498706, 4, 51, 44, 13, -0.304199, 0.370605, 0.899414
1844, 0.00493355, 4, 51, 44, 13, -0.304199, 0.370605, 0.899414
1845, 0.00509116, 4, 51, 44, 13, -0.304199, 0.370605, 0.899414
1846, 0.00496727, 0, 27, 104, 15, -0.304199, 0.370605, 0.899414
1847, 0.00500539, 0, 27, 104, 15, -0.10498, 0.309082, 0.855957
1848, 0.00507576, 0, 27, 104, 15, -0.10498, 0.309082, 0.855957
1849, 0.00490606, 20, 67, 53, 4, -0.10498, 0.309082, 0.855957
1850, 0.00494271, 35, -38, 20, -1, -0.10498, 0.309082, 0.855957
1851, 0.00498559, 59, 13, -12, 2, 0.242676, 0.452637, 0.928711
1852, 0.00504057, -8, 60, -27, 6, 0.242676, 0.452637, 0.928711
1853, 0.00511131, -8, 60, -27, 6, 0.242676, 0.452637, 0.928711
1854, 0.00494821, -8, 60, -27, 6, 0.242676, 0.452637, 0.928711
1855, 0.00499036, -85, 78, 14, 4, 0.58252, 0.808594, 0.617676
1856, 0.00498963, 12, -128, 13, -6, 0.58252, 0.808594, 0.617676
1857, 0.00495407, 12, -128, 13, -6, 0.58252, 0.808594, 0.617676
1858, 0.00506147, -70, 66, 4, 0, 0.58252, 0.808594, 0.617676
1859, 0.00501308, -70, 66, 4, 0, 0.794922, 1.08105, 0.131836
1860, 0.00497276, -70, 66, 4, 0, 0.794922, 1.08105, 0.131836
1861, 0.00510948, -23, 63, 22, 2, 0.794922, 1.08105, 0.131836
1862, 0.00481002, 121, 70, -27, -4, 0.794922, 1.08105, 0.131836
1863, 0.00508529, 121, 70, -27, -4, 0.727051, 1.41553, -0.444336
1864, 0.0048837, 7, -107, 2, 4, 0.727051, 1.41553, -0.444336
1865, 0.00511645, 7, -107, 2, 4, 0.727051, 1.41553, -0.444336
1866, 0.00490386, 7, -107, 2, 4, 0.727051, 1.41553, -0.444336
1867, 0.00516959, -14, 127, -2, -3, 0.419434, 1.03174, -0.395996
1868, 0.00493574, 22, 122, -21, -5, 0.419434, 1.03174, -0.395996
1869, 0.00500905, 22, 122, -21, -5, 0.419434, 1.03174, -0.395996
1870, 0.00503727, -9, -68, -30, -4, 0.419434, 1.03174, -0.395996
1871, 0.00496323, -9, -68, -30, -4, -0.000488281, -1.49316, 0.730957
1872, 0.00497973, -9, -68, -30, -4, -0.000488281, -1.49316, 0.730957
1873, 0.00498669, -47, -82, -2, 4, -0.000488281, -1.49316, 0.730957
1874, 0.00505487, -27, 17, -5, -2, -0.000488281, -1.49316, 0.730957
1875, 0.00493941, -27, 17, -5, -2, -0.300781, -2.32178, 0.842285
1876, 0.00502628, -22, 20, -9, -17, -0.300781, -2.32178, 0.842285
1877, 0.00529348, -22, 20, -9, -17, -0.300781, -2.32178, 0.842285
1878, 0.00474038, -22, 20, -9, -17, -0.300781, -2.32178, 0.842285
1879, 0.00498193, 94, -24, -41, -2, -0.471191, -2.00684, 0.712891
1880, 0.00501272, -24, 12, 1, 3, -0.471191, -2.00684, 0.712891
1881, 0.00500172, -24, 12, 1, 3, -0.471191, -2.00684, 0.712891
1882, 0.00493978, -43, 34, -35, -29, -0.471191, -2.00684, 0.712891
1883, 0.0050523, -43, 34, -35, -29, -0.361328, -0.774414, 0.442871
1884, 0.00492548, -43, 34, -35, -29, -0.361328, -0.774414, 0.442871
1885, 0.0049757, 59, 36, 7, -1, -0.361328, -0.774414, 0.442871
1886, 0.00497093, -12, -13, 2, 3, -0.259766, 0.185547, 0.413574
1887, 0.00573479, -12, -13, 2, 3, -0.259766, 0.185547, 0.413574
1888, 0.00424263, -4, 93, -9, -5, -0.259766, 0.185547, 0.413574
1889, 0.00513331, -4, 93, -9, -5, -0.259766, 0.185547, 0.413574
1890, 0.00489469, -4, 93, -9, -5, -0.259766, 0.185547, 0.413574
1891, 0.00509592, -78, -31, -48, -13, -0.356934, 0.165039, 0.608398
1892, 0.00492328, -1, 8, -4, -1, -0.356934, 0.165039, 0.608398
1893, 0.00500759, -1, 8, -4, -1, -0.356934, 0.165039, 0.608398
1894, 0.00622668, -32, 75, 25, 2, -0.356934, 0.165039, 0.608398
1895, 0.00506183, -32, 75, 25, 2, -0.390137, -0.392578, 0.666992
1896, 0.0047041, -32, 75, 25, 2, -0.390137, -0.392578, 0.666992
1897, 0.0050611, 2, -38, 20, 4, -0.390137, -0.392578, 0.666992
1898, 0.00495261, 28, 48, 0, -10, -0.425293, -0.760742, 0.692383
1899, 0.00515237, 28, 48, 0, -10, -0.425293, -0.760742, 0.692383
1900, 0.00484411, -11, 29, 14, 8, -0.425293, -0.760742, 0.692383
1901, 0.00511241, -11, 29, 14, 8, -0.425293, -0.760742, 0.692383
1902, 0.00489982, -11, 29, 14, 8, -0.425293, -0.760742, 0.692383
1903, 0.00500759, -17, -11, 6, 1, -0.483887, -0.791504, 0.733398
1904, 0.00506696, -15, -5, 1, -2, -0.483887, -0.791504, 0.733398
1905, 0.00497496, -15, -5, 1, -2, -0.483887, -0.791504, 0.733398
1906, 0.00499696, 14, -55, -6, 1, -0.483887, -0.791504, 0.733398
1907, 0.00500722, 14, -55, -6, 1, -0.464844, -0.647949, 0.784668
1908, 0.00500172, 14, -55, -6, 1, -0.464844, -0.647949, 0.784668
1909, 0.00498596, -27, 14, 2, 0, -0.464844, -0.647949, 0.784668
1910, 0.00493574, 34, 66, 48, 14, -0.453125, -0.574219, 0.811035
1911, 0.0051608, 34, 66, 48, 14, -0.453125, -0.574219, 0.811035
1912, 0.0048837, 55, -53, -37, -11, -0.453125, -0.574219, 0.811035
1913, 0.00504461, 55, -53, -37, -11, -0.453125, -0.574219, 0.811035
1914, 0.00496617, 55, -53, -37, -11, -0.453125, -0.574219, 0.811035
1915, 0.00503324, -25, 35, 24, 11, -0.476074, -0.643066, 0.822754
1916, 0.00499549, -39, -2, -27, -4, -0.476074, -0.643066, 0.822754
1917, 0.0049581, -39, -2, -27, -4, -0.476074, -0.643066, 0.822754
1918, 0.00504717, 2, -26, 19, 5, -0.476074, -0.643066, 0.822754
1919, 0.00498559, 2, -26, 19, 5, -0.45459, -0.617188, 0.806641
1920, 0.00499842, 2, -26, 19, 5, -0.45459, -0.617188, 0.806641
1921, 0.00502188, -28, 20, 2, -3, -0.45459, -0.617188, 0.806641
1922, 0.0049614, 16, -37, -17, -5, -0.431641, -0.544922, 0.803711
1923, 0.00505633, 16, -37, -17, -5, -0.431641, -0.544922, 0.803711
1924, 0.00492695, 14, 7, -13, -1, -0.431641, -0.544922, 0.803711
1925, 0.00503471, 14, 7, -13, -1, -0.431641, -0.544922, 0.803711
1926, 0.00503104, 14, 7, -13, -1, -0.431641, -0.544922, 0.803711
1927, 0.00499146, 0, 5, -26, -6, -0.430176, -0.506348, 0.84375
1928, 0.00499952, 4, -22, 10, 3, -0.430176, -0.506348, 0.84375
1929, 0.00503984, 4, -22, 10, 3, -0.430176, -0.506348, 0.84375
1930, 0.00492402, 29, 7, 36, 0, -0.430176, -0.506348, 0.84375
1931, 0.00502225, 29, 7, 36, 0, -0.459961, -0.533691, 0.867188
1932, 0.00497826, 29, 7, 36, 0, -0.459961, -0.533691, 0.867188
1933, 0.00503324, -14, 31, 23, 1, -0.459961, -0.533691, 0.867188
1934, 0.00496947, 0, -19, -3, -2, -0.438477, -0.529785, 0.885742
1935, 0.00502555, 0, -19, -3, -2, -0.438477, -0.529785, 0.885742
1936, 0.00497753, 47, 9, 13, 0, -0.438477, -0.529785, 0.885742
1937, 0.00501931, 47, 9, 13, 0, -0.438477, -0.529785, 0.885742
1938, 0.0049592, 47, 9, 13, 0, -0.438477, -0.529785, 0.885742
1939, 0.0050556, 23, -34, -22, -6, -0.420898, -0.483887, 0.876953
1940, 0.00498853, 68, -11, 14, 13, -0.420898, -0.483887, 0.876953
1941, 0.00505267, 68, -11, 14, 13, -0.420898, -0.483887, 0.876953
1942, 0.00491962, -63, 6, -25, -10, -0.420898, -0.483887, 0.876953
1943, 0.00503727, -63, 6, -25, -10, -0.44043, -0.436523, 0.893555
1944, 0.00510875, -63, 6, -25, -10, -0.44043, -0.436523, 0.893555
1945, 0.00489103, -23, 14, 18, -7, -0.44043, -0.436523, 0.893555
1946, 0.00501345, -23, 1, -13, 0, -0.431152, -0.436523, 0.908203
1947, 0.00498926, -23, 1, -13, 0, -0.431152, -0.436523, 0.908203
1948, 0.0049691, -5, -18, 1, 0, -0.431152, -0.436523, 0.908203
1949, 0.00502408, -5, -18, 1, 0, -0.431152, -0.436523, 0.908203
1950, 0.00491302, -5, -18, 1, 0, -0.431152, -0.436523, 0.908203
1951, 0.00514723, 21, -22, 1, -3, -0.408691, -0.383789, 0.885742
1952, 0.00492548, -14, 8, -26, -2, -0.408691, -0.383789, 0.885742
1953, 0.00500832, -14, 8, -26, -2, -0.408691, -0.383789, 0.885742
1954, 0.00496397, 14, -1, 7, 8, -0.408691, -0.383789, 0.885742
1955, 0.00503361, 14, -1, 7, 8, -0.409668, -0.354004, 0.901367
1956, 0.00502811, 14, -1, 7, 8, -0.409668, -0.354004, 0.901367
1957, 0.00499329, -19, 1, 8, -3, -0.409668, -0.354004, 0.901367
1958, 0.00498413, 42, -16, 10, 2, -0.428711, -0.387695, 0.91748
1959, 0.00500795, 42, -16, 10, 2, -0.428711, -0.387695, 0.91748
1960, 0.00492768, -29, -8, -63, -12, -0.428711, -0.387695, 0.91748
1961, 0.00513587, -29, -8, -63, -12, -0.428711, -0.387695, 0.91748
1962, 0.00490386, -29, -8, -63, -12, -0.428711, -0.387695, 0.91748
1963, 0.00502005, 20, -2, -13, -3, -0.407227, -0.424316, 0.930664
1964, 0.00500025, -5, -12, 22, 3, -0.407227, -0.424316, 0.930664
1965, 0.00500869, -5, -12, 22, 3, -0.407227, -0.424316, 0.930664
1966, 0.00496617, -28, 20, -8, 0, -0.407227, -0.424316, 0.930664
1967, 0.00498889, -28, 20, -8, 0, -0.394531, -0.381836, 0.907715
1968, 0.00506586, -28, 20, -8, 0, -0.394531, -0.381836, 0.907715
1969, 0.00493318, -2, 0, 12, 6, -0.394531, -0.381836, 0.907715
1970, 0.00504021, -1, -1, 18, 5, -0.40332, -0.359375, 0.910156
1971, 0.00500245, -1, -1, 18, 5, -0.40332, -0.359375, 0.910156
1972, 0.00496287, 41, 2, 9, -1, -0.40332, -0.359375, 0.910156
1973, 0.00502078, 41, 2, 9, -1, -0.40332, -0.359375, 0.910156
1974, 0.00500759, 41, 2, 9, -1, -0.40332, -0.359375, 0.910156
1975, 0.00498119, 4, 1, 2, 0, -0.402344, -0.368652, 0.92627
1976, 0.00501968, -15, 4, 11, 0, -0.402344, -0.368652, 0.92627
1977, 0.00495884, -15, 4, 11, 0, -0.402344, -0.368652, 0.92627
1978, 0.00506293, 43, -11, 5, 6, -0.402344, -0.368652, 0.92627
1979, 0.004968, 43, -11, 5, 6, -0.413574, -0.364258, 0.912109
1980, 0.00504204, 43, -11, 5, 6, -0.413574, -0.364258, 0.912109
1981, 0.00496947, -27, -8, -7, -7, -0.413574, -0.364258, 0.912109
1982, 0.00500319, -13, 1, -14, 0, -0.414551, -0.368652, 0.919922
1983, 0.00500392, -13, 1, -14, 0, -0.414551, -0.368652, 0.919922
1984, 0.005071, 0, 2, 31, 3, -0.414551, -0.368652, 0.919922
1985, 0.00493868, 0, 2, 31, 3, -0.414551, -0.368652, 0.919922
1986, 0.00500612, 0, 2, 31, 3, -0.414551, -0.368652, 0.919922
1987, 0.00501088, -9, 14, 1, -3, -0.410645, -0.352051, 0.897461
1988, 0.00495994, -22, -9, 3, -2, -0.410645, -0.352051, 0.897461
1989, 0.00500392, -22, -9, 3, -2, -0.410645, -0.352051, 0.897461
1990, 0.0049746, -68, -3, -7, -1, -0.410645, -0.352051, 0.897461
1991, 0.00504057, -68, -3, -7, -1, -0.410645, -0.352051, 0.897461
1992, 0.00497093, -68, -3, -7, -1, -0.410645, -0.352051, 0.897461
1993, 0.00501272, -9, 3, -3, 2, -0.421875, -0.355957, 0.900391
1994, 0.00503837, -4, -3, -16, -10, -0.425781, -0.339844, 0.899902
1995, 0.00497606, -4, -3, -16, -10, -0.425781, -0.339844, 0.899902
1996, 0.00576741, 6, 1, 9, 9, -0.425781, -0.339844, 0.899902
1997, 0.00520735, 6, 1, 9, 9, -0.425781, -0.339844, 0.899902
1998, 0.00499402, 6, 1, 9, 9, -0.425781, -0.339844, 0.899902
1999, 0.0049669, 8, 0, 18, 2, -0.426758, -0.358398, 0.893066
2000, 0.00510472, -16, -4, -39, -6, -0.426758, -0.358398, 0.893066
2001, 0.00499549, -19, 1, -36, -5, -0.426758, -0.358398, 0.893066
2002, 0.0049592, -19, 1, -36, -5, -0.426758, -0.358398, 0.893066
2003, 0.00500722, -19, 1, -36, -5, -0.431641, -0.362793, 0.88623
2004, 0.00500649, -31, 5, 5, -1, -0.431641, -0.362793, 0.88623
2005, 0.00495847, -31, 5, 5, -1, -0.431641, -0.362793, 0.88623
2006, 0.00500172, -10, 4, 12, -2, -0.433105, -0.352539, 0.875
2007, 0.00499806, 5, -1, -11, -4, -0.433105, -0.352539, 0.875
2008, 0.00501895, 5, -1, -11, -4, -0.433105, -0.352539, 0.875
2009, 0.00497643, 5, -1, -11, -4, -0.433105, -0.352539, 0.875
2010, 0.00495261, 5, -1, -11, -4, -0.433105, -0.352539, 0.875
2011, 0.00507576, -1, -3, 1, 1, -0.423828, -0.361816, 0.873535
2012, 0.00500282, 30, 4, 4, 2, -0.423828, -0.361816, 0.873535
2013, 0.00500759, 30, 4, 4, 2, -0.423828, -0.361816, 0.873535
2014, 0.00497936, 30, 4, 4, 2, -0.423828, -0.361816, 0.873535
2015, 0.00499182, 13, -4, -1, -2, -0.435547, -0.354492, 0.899902
2016, 0.00502151, -7, -6, -24, -3, -0.435547, -0.354492, 0.899902
2017, 0.00493171, -7, -6, -24, -3, -0.435547, -0.354492, 0.899902
2018, 0.00511205, 12, -2, 2, 2, -0.43457, -0.362305, 0.894531
2019, 0.00494344, 12, -2, 2, 2, -0.43457, -0.362305, 0.894531
2020, 0.00503984, 12, -2, 2, 2, -0.43457, -0.362305, 0.894531
2021, 0.00493501, 5, -4, 1, -2, -0.43457, -0.362305, 0.894531
2022, 0.00506257, 5, -4, 1, -2, -0.43457, -0.362305, 0.894531
2023, 0.00494014, 14, 3, -20, -4, -0.431152, -0.342285, 0.882324
2024, 0.00501895, 5, -7, 9, 1, -0.431152, -0.342285, 0.882324
2025, 0.00498523, 5, -7, 9, 1, -0.431152, -0.342285, 0.882324
2026, 0.0049647, 5, -7, 9, 1, -0.431152, -0.342285, 0.882324
