Frame, Time_def, Emg1, Emg2, Emg3, Emg4, AccX, AccY, AccZ
7907, 0.00503178, 0, -1, -4, 0, -0.36377, 0.0727539, 1.00537
7908, 0.00499512, 0, -1, -4, 0, -0.36377, 0.0727539, 1.00537
7909, 0.00494381, 0, -1, -4, 0, -0.36377, 0.0727539, 1.00537
7910, 0.00500649, -1, -1, -1, -2, -0.36377, 0.0727539, 1.00537
7911, 0.00498999, -4, -4, -3, 0, -0.364746, 0.065918, 0.998047
7912, 0.00499732, -4, -4, -3, 0, -0.364746, 0.065918, 0.998047
7913, 0.00498706, -1, 3, 0, -3, -0.364746, 0.065918, 0.998047
7914, 0.00502921, -1, 3, 0, -3, -0.359863, 0.0644531, 1.00049
7915, 0.00498266, -1, 3, 0, -3, -0.359863, 0.0644531, 1.00049
7916, 0.00497386, -1, 8, 0, 1, -0.359863, 0.0644531, 1.00049
7917, 0.00508382, 1, 1, -1, 2, -0.359863, 0.0644531, 1.00049
7918, 0.00496837, 1, 1, -1, 2, -0.359863, 0.0644531, 1.00049
7919, 0.00496653, -2, 9, 0, -2, -0.355957, 0.0615234, 1.00439
7920, 0.00502774, -2, 9, 0, -2, -0.355957, 0.0615234, 1.00439
7921, 0.0049735, -2, 9, 0, -2, -0.355957, 0.0615234, 1.00439
7922, 0.00502774, 1, -2, 2, 3, -0.355957, 0.0615234, 1.00439
7923, 0.00504644, 0, 11, 0, -1, -0.358887, 0.065918, 0.999512
7924, 0.00492072, 0, 11, 0, -1, -0.358887, 0.065918, 0.999512
7925, 0.00503581, -2, 1, -2, -4, -0.358887, 0.065918, 0.999512
7926, 0.00502445, -2, 1, -2, -4, -0.356934, 0.0673828, 0.994629
7927, 0.00495627, -2, 1, -2, -4, -0.356934, 0.0673828, 0.994629
7928, 0.00502225, 0, 6, -1, -1, -0.356934, 0.0673828, 0.994629
7929, 0.0048694, -1, -1, -3, -3, -0.356934, 0.0673828, 0.994629
7930, 0.00513697, -1, -1, -3, -3, -0.356934, 0.0673828, 0.994629
7931, 0.00495774, 0, 4, 3, 2, -0.351562, 0.0620117, 0.993652
7932, 0.00503361, 0, 4, 3, 2, -0.351562, 0.0620117, 0.993652
7933, 0.0049658, 0, 4, 3, 2, -0.351562, 0.0620117, 0.993652
7934, 0.00509225, -1, -1, 0, 1, -0.351562, 0.0620117, 0.993652
7935, 0.00592649, 0, 6, 1, 2, -0.354492, 0.0649414, 0.997559
7936, 0.00501528, 0, 0, 0, -2, -0.354492, 0.0649414, 0.997559
7937, 0.00496873, 0, 0, 0, -2, -0.354492, 0.0649414, 0.997559
7938, 0.00498413, 0, 0, 0, -2, -0.355957, 0.0664062, 0.998535
7939, 0.005233, -1, 0, -2, -3, -0.355957, 0.0664062, 0.998535
7940, 0.00469493, -2, -1, -1, 0, -0.355957, 0.0664062, 0.998535
7941, 0.00509152, 0, -6, -1, 1, -0.355957, 0.0664062, 0.998535
7942, 0.00500355, 0, -6, -1, 1, -0.355957, 0.0664062, 0.998535
7943, 0.00500062, -1, -6, 1, -1, -0.353027, 0.0678711, 0.995605
7944, 0.00499439, -1, -6, 1, -1, -0.353027, 0.0678711, 0.995605
7945, 0.004968, -1, -1, -2, -5, -0.353027, 0.0678711, 0.995605
7946, 0.00504387, -1, -1, -2, -5, -0.353027, 0.0678711, 0.995605
7947, 0.00497093, -2, 1, -3, -1, -0.342773, 0.0644531, 0.995117
7948, 0.00498303, -1, -4, -1, -1, -0.342773, 0.0644531, 0.995117
7949, 0.00496507, -1, -4, -1, -1, -0.342773, 0.0644531, 0.995117
7950, 0.00507393, -1, -4, -1, -1, -0.353027, 0.065918, 0.995605
7951, 0.00501602, -2, 4, -4, -2, -0.353027, 0.065918, 0.995605
7952, 0.00498303, -2, 4, -4, -2, -0.353027, 0.065918, 0.995605
7953, 0.00510875, -1, 2, 2, 0, -0.353027, 0.065918, 0.995605
7954, 0.00491302, -1, 2, 2, 0, -0.353027, 0.065918, 0.995605
7955, 0.00498156, 1, 15, -4, -1, -0.347656, 0.0629883, 1.00439
7956, 0.00496104, 1, 15, -4, -1, -0.347656, 0.0629883, 1.00439
7957, 0.00510069, -2, 5, -1, -5, -0.347656, 0.0629883, 1.00439
7958, 0.00480599, 0, 2, 2, 3, -0.347656, 0.0629883, 1.00439
7959, 0.00512231, 1, 4, 6, 4, -0.348633, 0.0683594, 1.01074
7960, 0.00504864, -2, 4, -1, 2, -0.348633, 0.0683594, 1.01074
7961, 0.0049779, -2, 4, -1, 2, -0.348633, 0.0683594, 1.01074
7962, 0.00496727, -2, 4, -1, 2, -0.348633, 0.0683594, 1.01074
7963, 0.00502261, -2, 4, -1, 2, -0.348633, 0.0683594, 1.01074
7964, 0.00496323, -10, 3, -1, -5, -0.328613, 0.0727539, 1.01758
7965, 0.00502298, -5, -4, -1, 3, -0.328613, 0.0727539, 1.01758
7966, 0.00497386, -5, -4, -1, 3, -0.328613, 0.0727539, 1.01758
7967, 0.00502994, 0, 12, -2, -1, -0.295898, 0.0942383, 1.03076
7968, 0.00500355, 0, 12, -2, -1, -0.295898, 0.0942383, 1.03076
7969, 0.00501162, -1, 15, -1, -3, -0.295898, 0.0942383, 1.03076
7970, 0.00488406, -1, 15, -1, -3, -0.295898, 0.0942383, 1.03076
7971, 0.00508456, 1, 36, -1, 0, -0.254883, 0.11377, 1.05566
7972, 0.00492108, 6, 24, 4, -3, -0.254883, 0.11377, 1.05566
7973, 0.00616107, 6, 24, 4, -3, -0.254883, 0.11377, 1.05566
7974, 0.00491449, 6, 24, 4, -3, -0.254883, 0.11377, 1.05566
7975, 0.00502188, 6, 24, 4, -3, -0.243652, 0.15625, 1.11035
7976, 0.00498596, -1, 31, 6, 1, -0.243652, 0.15625, 1.11035
7977, 0.00500905, 0, 25, -10, 1, -0.243652, 0.15625, 1.11035
7978, 0.0049801, 0, 25, -10, 1, -0.217285, 0.20166, 1.1875
7979, 0.00491559, 5, -63, 7, 0, -0.217285, 0.20166, 1.1875
7980, 0.00508896, 5, -63, 7, 0, -0.217285, 0.20166, 1.1875
7981, 0.00500282, -2, -84, -28, -5, -0.217285, 0.20166, 1.1875
7982, 0.00495407, -2, -84, -28, -5, -0.217285, 0.20166, 1.1875
7983, 0.00510472, -4, -68, -5, -3, -0.183594, 0.26709, 1.29834
7984, 0.0049669, -2, -46, 1, 2, -0.183594, 0.26709, 1.29834
7985, 0.00599796, -2, -46, 1, 2, -0.183594, 0.26709, 1.29834
7986, 0.00499732, -2, -46, 1, 2, -0.183594, 0.26709, 1.29834
7987, 0.00503471, 0, 8, 7, 0, -0.146484, 0.310547, 1.32422
7988, 0.0048782, 0, 8, 7, 0, -0.146484, 0.310547, 1.32422
7989, 0.00515676, -8, 15, -3, -3, -0.146484, 0.310547, 1.32422
7990, 0.00483495, -3, -6, -13, -3, -0.15918, 0.305664, 1.32031
7991, 0.00514284, -3, -6, -13, -3, -0.15918, 0.305664, 1.32031
7992, 0.00551084, -3, -6, -13, -3, -0.15918, 0.305664, 1.32031
7993, 0.00449737, 3, 28, 33, 3, -0.15918, 0.305664, 1.32031
7994, 0.00494381, 3, 28, 33, 3, -0.15918, 0.305664, 1.32031
7995, 0.00498816, 2, -10, 4, 0, -0.12207, 0.294922, 1.28564
7996, 0.00500355, 7, 3, 0, 3, -0.12207, 0.294922, 1.28564
7997, 0.00498669, 7, 3, 0, 3, -0.12207, 0.294922, 1.28564
7998, 0.00501125, 7, 3, 0, 3, -0.12207, 0.294922, 1.28564
7999, 0.00505597, 0, -4, 4, -1, -0.0703125, 0.225586, 1.33643
8000, 0.00494014, 0, -4, 4, -1, -0.0703125, 0.225586, 1.33643
8001, 0.00497167, 0, -29, -2, -1, -0.0703125, 0.225586, 1.33643
8002, 0.00504057, 0, -13, -3, 0, -0.0253906, 0.200195, 1.354
8003, 0.00499952, 0, -13, -3, 0, -0.0253906, 0.200195, 1.354
8004, 0.00502225, 0, -13, -3, 0, -0.0253906, 0.200195, 1.354
8005, 0.0048771, 1, 7, 1, 0, -0.0253906, 0.200195, 1.354
8006, 0.00511315, 1, 7, 1, 0, -0.0253906, 0.200195, 1.354
8007, 0.00496287, 0, 9, -3, -4, -0.0117188, 0.207031, 1.30859
8008, 0.00563399, -1, 10, 1, 4, -0.0117188, 0.207031, 1.30859
8009, 0.00442993, -1, 10, 1, 4, -0.0117188, 0.207031, 1.30859
8010, 0.00493868, -1, 10, 1, 4, -0.0117188, 0.207031, 1.30859
8011, 0.00498523, 0, -23, -17, -1, -0.0478516, 0.192383, 1.25879
8012, 0.00509775, 0, -23, -17, -1, -0.0478516, 0.192383, 1.25879
8013, 0.00488919, 0, 42, -2, -5, -0.0478516, 0.192383, 1.25879
8014, 0.00516996, 3, 74, 1, -1, -0.114746, 0.186523, 1.18115
8015, 0.00489286, 3, 74, 1, -1, -0.114746, 0.186523, 1.18115
8016, 0.00558744, 3, 74, 1, -1, -0.114746, 0.186523, 1.18115
8017, 0.00442883, 3, 36, -3, -2, -0.114746, 0.186523, 1.18115
8018, 0.00598843, 3, 36, -3, -2, -0.114746, 0.186523, 1.18115
8019, 0.00490752, 3, -61, -1, 2, -0.19873, 0.212891, 1.13477
8020, 0.00509299, 0, -88, -1, -3, -0.19873, 0.212891, 1.13477
8021, 0.00495151, 0, -88, -1, -3, -0.19873, 0.212891, 1.13477
8022, 0.00508712, 0, -88, -1, -3, -0.19873, 0.212891, 1.13477
8023, 0.00492988, 3, -40, -2, -1, -0.330078, 0.266602, 1.12305
8024, 0.00501418, -2, -7, 0, 0, -0.330078, 0.266602, 1.12305
8025, 0.00499329, -2, -7, 0, 0, -0.330078, 0.266602, 1.12305
8026, 0.00492878, 3, 17, 0, -4, -0.342773, 0.317871, 1.12646
8027, 0.00505743, 3, 17, 0, -4, -0.342773, 0.317871, 1.12646
8028, 0.00490679, 3, 17, 0, -4, -0.342773, 0.317871, 1.12646
8029, 0.00508896, 3, 17, 0, -4, -0.342773, 0.317871, 1.12646
8030, 0.00494527, 3, 17, 0, -4, -0.342773, 0.317871, 1.12646
8031, 0.00505523, 14, 59, 9, 0, -0.381836, 0.318359, 1.10254
8032, 0.00522604, 2, -2, -8, -8, -0.381836, 0.318359, 1.10254
8033, 0.00480892, 2, -2, -8, -8, -0.381836, 0.318359, 1.10254
8034, 0.00491852, 2, -2, -8, -8, -0.381836, 0.318359, 1.10254
8035, 0.0050556, -2, -16, -2, 1, -0.465332, 0.331055, 1.07764
8036, 0.00504057, -25, -29, -21, -11, -0.465332, 0.331055, 1.07764
8037, 0.0049735, -25, -29, -21, -11, -0.465332, 0.331055, 1.07764
8038, 0.00491998, -16, 14, -12, -8, -0.554688, 0.311035, 1.0459
8039, 0.00511205, -16, 14, -12, -8, -0.554688, 0.311035, 1.0459
8040, 0.0049713, -16, 14, -12, -8, -0.554688, 0.311035, 1.0459
8041, 0.0049713, -9, -7, -18, 6, -0.554688, 0.311035, 1.0459
8042, 0.00504937, -9, -7, -18, 6, -0.554688, 0.311035, 1.0459
8043, 0.00485108, -26, 23, -2, -3, -0.614258, 0.317871, 0.98877
8044, 0.00511168, 13, 20, 27, 3, -0.614258, 0.317871, 0.98877
8045, 0.00501455, 13, 20, 27, 3, -0.614258, 0.317871, 0.98877
8046, 0.00490239, 13, 20, 27, 3, -0.614258, 0.317871, 0.98877
8047, 0.00507356, -2, -38, -3, 2, -0.638184, 0.388672, 0.916992
8048, 0.0049658, -14, -56, -18, 5, -0.638184, 0.388672, 0.916992
8049, 0.00507429, -14, -56, -18, 5, -0.638184, 0.388672, 0.916992
8050, 0.00489836, -13, -30, -86, -14, -0.672852, 0.398926, 0.88916
8051, 0.00503288, -13, -30, -86, -14, -0.672852, 0.398926, 0.88916
8052, 0.00529788, -13, -30, -86, -14, -0.672852, 0.398926, 0.88916
8053, 0.00471289, -9, -31, -18, -1, -0.672852, 0.398926, 0.88916
8054, 0.00509299, -9, -31, -18, -1, -0.672852, 0.398926, 0.88916
8055, 0.00492805, -8, 30, 36, 19, -0.697266, 0.36377, 0.890137
8056, 0.0050611, 9, 43, 25, 4, -0.697266, 0.36377, 0.890137
8057, 0.0049735, 9, 43, 25, 4, -0.697266, 0.36377, 0.890137
8058, 0.00502665, 9, 43, 25, 4, -0.697266, 0.36377, 0.890137
8059, 0.00497496, 9, 43, 25, 4, -0.697266, 0.36377, 0.890137
8060, 0.00500539, 9, 43, 25, 4, -0.697266, 0.36377, 0.890137
8061, 0.00498779, 29, 6, 0, 0, -0.762695, 0.359863, 0.910645
8062, 0.00501418, 1, -18, -13, 6, -0.739258, 0.359375, 0.947266
8063, 0.00500502, 1, -18, -13, 6, -0.739258, 0.359375, 0.947266
8064, 0.00498413, 1, -18, -13, 6, -0.739258, 0.359375, 0.947266
8065, 0.0049614, 4, 51, 55, 2, -0.739258, 0.359375, 0.947266
8066, 0.00608923, -5, 37, 12, -16, -0.640137, 0.415527, 1.02588
8067, 0.00499146, -5, 37, 12, -16, -0.640137, 0.415527, 1.02588
8068, 0.00503251, -6, 51, -8, 2, -0.640137, 0.415527, 1.02588
8069, 0.00499549, -6, 51, -8, 2, -0.640137, 0.415527, 1.02588
8070, 0.0049768, -6, 51, -8, 2, -0.640137, 0.415527, 1.02588
8071, 0.00489249, -52, 79, -17, -6, -0.46582, 0.344238, 1.05469
8072, 0.00499366, -32, 95, 33, 6, -0.46582, 0.344238, 1.05469
8073, 0.00513111, -32, 95, 33, 6, -0.46582, 0.344238, 1.05469
8074, 0.00494637, 82, 42, 9, 0, -0.133789, 0.398438, 1.06738
8075, 0.00502701, 82, 42, 9, 0, -0.133789, 0.398438, 1.06738
8076, 0.00496214, 82, 42, 9, 0, -0.133789, 0.398438, 1.06738
8077, 0.00501015, -9, -80, 91, 21, -0.133789, 0.398438, 1.06738
8078, 0.00500099, -34, -120, -18, -8, 0.255859, 0.43457, 0.871094
8079, 0.00499329, -34, -120, -18, -8, 0.255859, 0.43457, 0.871094
8080, 0.00499586, -34, -120, -18, -8, 0.255859, 0.43457, 0.871094
8081, 0.00501895, 34, -107, -16, -6, 0.255859, 0.43457, 0.871094
8082, 0.00492878, 34, -107, -16, -6, 0.255859, 0.43457, 0.871094
8083, 0.00509189, -30, 109, 27, 9, 0.645508, 1.07715, 0.530762
8084, 0.00497093, 24, -122, -35, -13, 0.645508, 1.07715, 0.530762
8085, 0.00504277, 24, -122, -35, -13, 0.645508, 1.07715, 0.530762
8086, 0.00497093, 24, -122, -35, -13, 0.90625, 2.66602, -2.10449
8087, 0.00499366, -55, 94, -39, 1, 0.90625, 2.66602, -2.10449
8088, 0.00497167, -55, 94, -39, 1, 0.90625, 2.66602, -2.10449
8089, 0.00502811, -46, -102, -26, -9, 0.90625, 2.66602, -2.10449
8090, 0.00499842, -11, -99, 20, 3, -0.247559, -0.25293, 0.750977
8091, 0.00503141, -11, -99, 20, 3, -0.247559, -0.25293, 0.750977
8092, 0.00488846, -11, -99, 20, 3, -0.247559, -0.25293, 0.750977
8093, 0.00513367, 13, -127, -16, -3, -0.247559, -0.25293, 0.750977
8094, 0.0049757, 13, -127, -16, -3, -0.247559, -0.25293, 0.750977
8095, 0.0049746, 44, 25, -29, -3, -0.169922, -2.09912, 0.728027
8096, 0.00499806, -46, -47, -12, -12, -0.169922, -2.09912, 0.728027
8097, 0.00500978, -46, -47, -12, -12, -0.169922, -2.09912, 0.728027
8098, 0.00491522, -46, -47, -12, -12, -0.470703, -2.68848, 1.12012
8099, 0.00522018, -28, 89, -31, -9, -0.470703, -2.68848, 1.12012
8100, 0.00485364, -28, 89, -31, -9, -0.470703, -2.68848, 1.12012
8101, 0.00501785, -92, 122, -33, -12, -0.470703, -2.68848, 1.12012
8102, 0.00488956, 36, -60, 40, 8, -0.370117, -1.50342, 0.726074
8103, 0.00511718, 36, -60, 40, 8, -0.370117, -1.50342, 0.726074
8104, 0.00500832, 36, -60, 40, 8, -0.370117, -1.50342, 0.726074
8105, 0.00494051, -1, -96, 3, 4, -0.370117, -1.50342, 0.726074
8106, 0.0050666, -1, -96, 3, 4, -0.370117, -1.50342, 0.726074
8107, 0.00497423, 14, 110, -5, -1, -0.285156, 0.0458984, 0.57373
8108, 0.00490239, 41, 127, 3, 10, -0.285156, 0.0458984, 0.57373
8109, 0.00521174, 41, 127, 3, 10, -0.285156, 0.0458984, 0.57373
8110, 0.00520661, 41, 127, 3, 10, -0.315918, 0.528809, 0.622559
8111, 0.00474295, 87, -23, 23, 6, -0.315918, 0.528809, 0.622559
8112, 0.00499256, 87, -23, 23, 6, -0.315918, 0.528809, 0.622559
8113, 0.00498816, 48, 48, 1, 2, -0.315918, 0.528809, 0.622559
8114, 0.00492218, -52, 18, 7, -1, -0.42334, 0.109863, 0.747559
8115, 0.00498449, -52, 18, 7, -1, -0.42334, 0.109863, 0.747559
8116, 0.00507906, -52, 18, 7, -1, -0.42334, 0.109863, 0.747559
8117, 0.00492695, 24, 35, -19, -3, -0.42334, 0.109863, 0.747559
8118, 0.00503618, 24, 35, -19, -3, -0.42334, 0.109863, 0.747559
8119, 0.00500759, 4, 7, 6, -10, -0.414062, -0.240234, 0.822266
8120, 0.00499182, 35, -12, 14, 1, -0.414062, -0.240234, 0.822266
8121, 0.00500209, 35, -12, 14, 1, -0.414062, -0.240234, 0.822266
8122, 0.00511901, 35, -12, 14, 1, -0.370605, -0.291992, 0.85791
8123, 0.00487747, -81, -9, -8, 0, -0.370605, -0.291992, 0.85791
8124, 0.00499109, -81, -9, -8, 0, -0.370605, -0.291992, 0.85791
8125, 0.00500795, -17, 13, -23, -5, -0.370605, -0.291992, 0.85791
8126, 0.00501052, -4, -2, -50, -7, -0.431152, -0.310547, 0.822266
8127, 0.00500905, -4, -2, -50, -7, -0.431152, -0.310547, 0.822266
8128, 0.00490349, -4, -2, -50, -7, -0.431152, -0.310547, 0.822266
8129, 0.00506, 13, -10, 15, 3, -0.431152, -0.310547, 0.822266
8130, 0.00498926, 13, -10, 15, 3, -0.431152, -0.310547, 0.822266
8131, 0.00503837, 46, -9, 23, 1, -0.438477, -0.368652, 0.842285
8132, 0.00521358, 9, -2, -49, -15, -0.438477, -0.368652, 0.842285
8133, 0.00480233, 9, -2, -49, -15, -0.438477, -0.368652, 0.842285
8134, 0.00495077, 9, -2, -49, -15, -0.451172, -0.485352, 0.931641
8135, 0.00503837, -8, 7, 12, 6, -0.451172, -0.485352, 0.931641
8136, 0.00487857, -8, 7, 12, 6, -0.451172, -0.485352, 0.931641
8137, 0.00506733, -30, 1, 9, 3, -0.451172, -0.485352, 0.931641
8138, 0.0049537, 31, 2, 6, 2, -0.461914, -0.505859, 0.943359
8139, 0.00516849, 31, 2, 6, 2, -0.461914, -0.505859, 0.943359
8140, 0.0048782, 31, 2, 6, 2, -0.461914, -0.505859, 0.943359
8141, 0.00502811, -7, 12, 4, 0, -0.461914, -0.505859, 0.943359
8142, 0.00500502, -7, 12, 4, 0, -0.461914, -0.505859, 0.943359
8143, 0.0049724, 8, 2, 6, 0, -0.425781, -0.39502, 0.900879
8144, 0.00502371, -1, -26, -18, -2, -0.425781, -0.39502, 0.900879
8145, 0.00499329, -1, -26, -18, -2, -0.425781, -0.39502, 0.900879
8146, 0.00499366, -1, -26, -18, -2, -0.365723, -0.294922, 0.89502
8147, 0.0050468, -21, -36, -7, -3, -0.365723, -0.294922, 0.89502
8148, 0.00492915, -21, -36, -7, -3, -0.365723, -0.294922, 0.89502
8149, 0.00498449, 6, 2, 8, -1, -0.365723, -0.294922, 0.89502
8150, 0.00507466, 17, 19, 14, 3, -0.402344, -0.331055, 0.895508
8151, 0.00501492, 17, 19, 14, 3, -0.402344, -0.331055, 0.895508
8152, 0.00487637, 17, 19, 14, 3, -0.402344, -0.331055, 0.895508
8153, 0.0051586, -15, 9, 9, -1, -0.402344, -0.331055, 0.895508
8154, 0.00492915, -15, 9, 9, -1, -0.402344, -0.331055, 0.895508
8155, 0.00507429, -19, 11, 0, -3, -0.396484, -0.374023, 0.938477
8156, 0.00496947, 26, -3, 16, -1, -0.396484, -0.374023, 0.938477
8157, 0.00499292, 26, -3, 16, -1, -0.396484, -0.374023, 0.938477
8158, 0.0049581, 26, -3, 16, -1, -0.396484, -0.374023, 0.938477
8159, 0.00511535, 10, -9, 1, -4, -0.384277, -0.330078, 0.923828
8160, 0.00488663, 10, -9, 1, -4, -0.384277, -0.330078, 0.923828
8161, 0.00501235, 28, 1, -30, -4, -0.384277, -0.330078, 0.923828
8162, 0.00496543, 5, 3, 2, 1, -0.387207, -0.333008, 0.937988
8163, 0.00503214, 5, 3, 2, 1, -0.387207, -0.333008, 0.937988
8164, 0.00497496, 5, 3, 2, 1, -0.387207, -0.333008, 0.937988
8165, 0.00509702, -7, -2, -10, -4, -0.387207, -0.333008, 0.937988
8166, 0.00494051, -7, -2, -10, -4, -0.387207, -0.333008, 0.937988
8167, 0.00495774, 2, -7, -6, 3, -0.372559, -0.313477, 0.92041
8168, 0.00501345, -21, -4, 33, 6, -0.372559, -0.313477, 0.92041
8169, 0.00508676, -21, -4, 33, 6, -0.372559, -0.313477, 0.92041
8170, 0.00491119, -21, -4, 33, 6, -0.379395, -0.302734, 0.936035
8171, 0.00505157, 0, 3, -7, -2, -0.379395, -0.302734, 0.936035
8172, 0.00489359, 0, 3, -7, -2, -0.379395, -0.302734, 0.936035
8173, 0.00513221, -18, 12, -12, -4, -0.379395, -0.302734, 0.936035
8174, 0.00492182, -31, 2, 0, -3, -0.367188, -0.274902, 0.928711
8175, 0.00498999, -31, 2, 0, -3, -0.367188, -0.274902, 0.928711
8176, 0.00504167, -31, 2, 0, -3, -0.367188, -0.274902, 0.928711
8177, 0.00501528, -9, 4, 7, 0, -0.367188, -0.274902, 0.928711
8178, 0.0049746, -9, 4, 7, 0, -0.367188, -0.274902, 0.928711
8179, 0.00500172, -9, 4, 7, 0, -0.367188, -0.274902, 0.928711
8180, 0.00498853, -9, 4, 7, 0, -0.350586, -0.265137, 0.948242
8181, 0.00501675, 3, -14, -2, 0, -0.350586, -0.265137, 0.948242
8182, 0.00495517, 3, -14, -2, 0, -0.352539, -0.256348, 0.954102
8183, 0.00506806, -10, 1, 31, 5, -0.352539, -0.256348, 0.954102
8184, 0.00489506, -10, 1, 31, 5, -0.352539, -0.256348, 0.954102
8185, 0.00507429, 20, -6, -10, -7, -0.352539, -0.256348, 0.954102
