Frame, Time_def, Emg1, Emg2, Emg3, Emg4, AccX, AccY, AccZ
6531, 0.00505487, 0, -1, 11, 1, -0.414062, -0.314941, 0.910645
6532, 0.00497423, 21, -3, 23, 0, -0.414062, -0.314941, 0.910645
6533, 0.00488626, 8, 7, -4, -2, -0.414062, -0.314941, 0.910645
6534, 0.00501785, 8, 7, -4, -2, -0.414062, -0.314941, 0.910645
6535, 0.00520551, 1, -8, -8, -6, -0.399902, -0.282715, 0.909668
6536, 0.00490935, 1, -8, -8, -6, -0.399902, -0.282715, 0.909668
6537, 0.00485767, 1, -8, -8, -6, -0.399902, -0.282715, 0.909668
6538, 0.00511974, -11, -11, 2, 1, -0.395996, -0.306152, 0.938477
6539, 0.00502298, -15, -2, -6, 0, -0.395996, -0.306152, 0.938477
6540, 0.00492915, -15, -2, -6, 0, -0.395996, -0.306152, 0.938477
6541, 0.00502518, 13, 0, -30, -9, -0.395996, -0.306152, 0.938477
6542, 0.00506843, 13, 0, -30, -9, -0.413086, -0.330078, 0.938477
6543, 0.00496947, 13, 0, -30, -9, -0.413086, -0.330078, 0.938477
6544, 0.00495444, -16, 0, -15, -4, -0.413086, -0.330078, 0.938477
6545, 0.00491778, -3, 5, -25, -6, -0.413086, -0.330078, 0.938477
6546, 0.00508199, -3, 5, -25, -6, -0.413086, -0.330078, 0.938477
6547, 0.00491155, 11, 6, 3, -1, -0.414062, -0.282227, 0.919922
6548, 0.00506, 11, 6, 3, -1, -0.414062, -0.282227, 0.919922
6549, 0.00494491, 11, 6, 3, -1, -0.414062, -0.282227, 0.919922
6550, 0.00509592, 2, 1, 27, 2, -0.394043, -0.19873, 0.922363
6551, 0.0049581, -11, -6, 0, 0, -0.394043, -0.19873, 0.922363
6552, 0.00498889, -11, -6, 0, 0, -0.394043, -0.19873, 0.922363
6553, 0.00499952, 1, -7, 10, 4, -0.394043, -0.19873, 0.922363
6554, 0.00509739, 1, -7, 10, 4, -0.378418, -0.174805, 0.935059
6555, 0.00489726, 1, -7, 10, 4, -0.378418, -0.174805, 0.935059
6556, 0.00505194, 1, -7, 10, 4, -0.378418, -0.174805, 0.935059
6557, 0.00490899, 1, -7, 10, 4, -0.378418, -0.174805, 0.935059
6558, 0.00498559, 14, -3, -9, 1, -0.378418, -0.174805, 0.935059
6559, 0.00512891, 6, 0, 11, 4, -0.385254, -0.229004, 0.955078
6560, 0.00500685, 6, 0, 11, 4, -0.385254, -0.229004, 0.955078
6561, 0.0049746, 6, 0, 11, 4, -0.385254, -0.229004, 0.955078
6562, 0.00501895, -10, 1, -13, 0, -0.385254, -0.229004, 0.955078
6563, 0.00508712, -10, 1, -13, 0, -0.385254, -0.229004, 0.955078
6564, 0.00490899, 1, 1, -1, 7, -0.391602, -0.250488, 0.951172
6565, 0.00492768, 1, 1, -1, 7, -0.391602, -0.250488, 0.951172
6566, 0.00507796, 1, 1, -1, 7, -0.391602, -0.250488, 0.951172
6567, 0.00501638, 5, -2, 9, -1, -0.397949, -0.248047, 0.943848
6568, 0.0048716, -18, -1, -27, -4, -0.397949, -0.248047, 0.943848
6569, 0.00521211, 1, -1, 12, 1, -0.397949, -0.248047, 0.943848
6570, 0.0048881, 1, -1, 12, 1, -0.397949, -0.248047, 0.943848
6571, 0.00501052, 1, -1, 12, 1, -0.396484, -0.239258, 0.962402
6572, 0.00491412, 7, 0, 9, 1, -0.396484, -0.239258, 0.962402
6573, 0.00509042, 7, 0, 9, 1, -0.396484, -0.239258, 0.962402
6574, 0.00497167, -12, -1, -24, -6, -0.400879, -0.227539, 0.953125
6575, 0.00497203, -25, 2, -36, -8, -0.400879, -0.227539, 0.953125
6576, 0.00508749, -25, 2, -36, -8, -0.400879, -0.227539, 0.953125
6577, 0.00483275, -25, 2, -36, -8, -0.400879, -0.227539, 0.953125
6578, 0.00511315, -25, 2, -36, -8, -0.400879, -0.227539, 0.953125
6579, 0.00500062, -1, 3, 18, 3, -0.397461, -0.234375, 0.952148
6580, 0.00500612, 11, 3, 35, 2, -0.397461, -0.234375, 0.952148
6581, 0.00490129, 17, 1, -10, -1, -0.397461, -0.234375, 0.952148
6582, 0.00511645, 17, 1, -10, -1, -0.397461, -0.234375, 0.952148
6583, 0.00489139, 17, 1, -10, -1, -0.396973, -0.229004, 0.942383
6584, 0.00511131, 17, 1, -10, -1, -0.396973, -0.229004, 0.942383
6585, 0.00526782, 0, 1, -7, -5, -0.396973, -0.229004, 0.942383
6586, 0.00474148, 2, 2, 12, 1, -0.40625, -0.24707, 0.931152
6587, 0.00494161, 2, -2, 10, 4, -0.40625, -0.24707, 0.931152
6588, 0.00503984, 2, -2, 10, 4, -0.40625, -0.24707, 0.931152
6589, 0.00488443, 2, -2, 10, 4, -0.40625, -0.24707, 0.931152
6590, 0.00511571, 2, -2, 10, 4, -0.40625, -0.24707, 0.931152
6591, 0.0054181, -13, -10, -1, -4, -0.408203, -0.235352, 0.932129
6592, 0.00463042, -1, -8, -5, -3, -0.408203, -0.235352, 0.932129
6593, 0.00492951, 6, 0, 8, 0, -0.408203, -0.235352, 0.932129
6594, 0.00503251, 6, 0, 8, 0, -0.408203, -0.235352, 0.932129
6595, 0.00496983, 6, 0, 8, 0, -0.401855, -0.246094, 0.941406
6596, 0.0050567, 4, -1, -31, -2, -0.401855, -0.246094, 0.941406
6597, 0.00492328, 4, -1, -31, -2, -0.401855, -0.246094, 0.941406
6598, 0.00502335, -4, 0, -2, 1, -0.396484, -0.259766, 0.944336
6599, 0.00497973, 1, 7, 10, 0, -0.396484, -0.259766, 0.944336
6600, 0.00502774, 1, 7, 10, 0, -0.396484, -0.259766, 0.944336
6601, 0.00490202, 1, 7, 10, 0, -0.396484, -0.259766, 0.944336
6602, 0.00512048, 1, 7, 10, 0, -0.396484, -0.259766, 0.944336
6603, 0.00492218, 34, 3, 6, 2, -0.403809, -0.26709, 0.927246
6604, 0.00506293, -4, 0, 3, 0, -0.403809, -0.26709, 0.927246
6605, 0.00510582, -18, -2, -8, -5, -0.403809, -0.26709, 0.927246
6606, 0.00487343, -18, -2, -8, -5, -0.403809, -0.26709, 0.927246
6607, 0.0049614, -18, -2, -8, -5, -0.400879, -0.262695, 0.945801
6608, 0.00493648, 7, -6, 8, 0, -0.400879, -0.262695, 0.945801
6609, 0.00505267, 7, -6, 8, 0, -0.400879, -0.262695, 0.945801
6610, 0.00508272, -11, -5, -37, -3, -0.402344, -0.237305, 0.943848
6611, 0.00488736, -2, -1, 11, 5, -0.402344, -0.237305, 0.943848
6612, 0.00513404, -2, -1, 11, 5, -0.402344, -0.237305, 0.943848
6613, 0.00486207, -2, -1, 11, 5, -0.402344, -0.237305, 0.943848
6614, 0.00509519, -2, -1, 11, 5, -0.402344, -0.237305, 0.943848
6615, 0.00558121, -5, 3, 19, 1, -0.401855, -0.241211, 0.956055
6616, 0.00435332, 3, -6, 4, -2, -0.401855, -0.241211, 0.956055
6617, 0.00510692, 3, -6, 4, -2, -0.401855, -0.241211, 0.956055
6618, 0.00489213, -5, -1, 0, -5, -0.401855, -0.241211, 0.956055
6619, 0.00506916, -5, -1, 0, -5, -0.409668, -0.258301, 0.964355
6620, 0.00492218, -20, -2, 16, 6, -0.409668, -0.258301, 0.964355
6621, 0.00509702, -20, -2, 16, 6, -0.409668, -0.258301, 0.964355
6622, 0.00499806, -12, 4, -5, 1, -0.409668, -0.260742, 0.960449
6623, 0.00493648, -1, 1, -5, -2, -0.409668, -0.260742, 0.960449
6624, 0.00606504, -1, 1, -5, -2, -0.409668, -0.260742, 0.960449
6625, 0.00567724, -1, 1, -5, -2, -0.409668, -0.260742, 0.960449
6626, 0.00426206, -3, -4, -8, -1, -0.409668, -0.260742, 0.960449
6627, 0.00500649, -3, -4, -8, -1, -0.397461, -0.241211, 0.959473
6628, 0.00501565, 5, -3, -7, -2, -0.397461, -0.241211, 0.959473
6629, 0.00502115, -3, 1, 9, 0, -0.397461, -0.241211, 0.959473
6630, 0.00500429, -3, 1, 9, 0, -0.397461, -0.241211, 0.959473
6631, 0.00491815, -3, 1, 9, 0, -0.394531, -0.236328, 0.948242
6632, 0.00509042, -4, -4, 0, -1, -0.394531, -0.236328, 0.948242
6633, 0.00498963, -4, -4, 0, -1, -0.394531, -0.236328, 0.948242
6634, 0.00499842, -4, -5, -22, -4, -0.401855, -0.23291, 0.952637
6635, 0.00499989, 4, 2, -39, -5, -0.401855, -0.23291, 0.952637
6636, 0.00501931, 4, 2, -39, -5, -0.401855, -0.23291, 0.952637
6637, 0.00499732, 4, 2, -39, -5, -0.401855, -0.23291, 0.952637
6638, 0.0049724, 12, 0, 13, -1, -0.401855, -0.23291, 0.952637
6639, 0.00493135, 12, 0, 13, -1, -0.38916, -0.244629, 0.968262
6640, 0.00512378, -8, 2, 4, -1, -0.38916, -0.244629, 0.968262
6641, 0.00484338, -9, 2, -9, -7, -0.38916, -0.244629, 0.968262
6642, 0.00516446, -9, 2, -9, -7, -0.38916, -0.244629, 0.968262
6643, 0.00494711, -9, 2, -9, -7, -0.395508, -0.258789, 0.955566
6644, 0.00500282, 2, -2, 6, 5, -0.395508, -0.258789, 0.955566
6645, 0.00504277, 2, -2, 6, 5, -0.395508, -0.258789, 0.955566
6646, 0.00495041, 0, -3, 14, 2, -0.383789, -0.206543, 0.927734
6647, 0.00500209, 4, -6, -14, -3, -0.383789, -0.206543, 0.927734
6648, 0.00500282, 4, -6, -14, -3, -0.383789, -0.206543, 0.927734
6649, 0.00499659, 4, -6, -14, -3, -0.383789, -0.206543, 0.927734
6650, 0.00499989, 4, -6, -14, -3, -0.383789, -0.206543, 0.927734
6651, 0.00496983, -13, 1, -18, -6, -0.369141, -0.20459, 0.930664
6652, 0.00518425, 49, 0, 4, -3, -0.369141, -0.20459, 0.930664
6653, 0.00489689, -5, 1, -13, -2, -0.369141, -0.20459, 0.930664
6654, 0.00496543, -5, 1, -13, -2, -0.369141, -0.20459, 0.930664
6655, 0.0049768, -5, 1, -13, -2, -0.388184, -0.241211, 0.953125
6656, 0.00501931, -7, 6, 7, -1, -0.388184, -0.241211, 0.953125
6657, 0.00489213, -7, 6, 7, -1, -0.388184, -0.241211, 0.953125
6658, 0.0051443, 11, 0, -16, -6, -0.388672, -0.272949, 0.951172
6659, 0.00501968, -6, -8, -11, -6, -0.388672, -0.272949, 0.951172
6660, 0.0049592, -6, -8, -11, -6, -0.388672, -0.272949, 0.951172
6661, 0.00498376, -6, -8, -11, -6, -0.388672, -0.272949, 0.951172
6662, 0.00498889, -14, -3, 21, 4, -0.388672, -0.272949, 0.951172
6663, 0.00491559, -14, -3, 21, 4, -0.382324, -0.240234, 0.948242
6664, 0.00507356, -17, -3, -40, -9, -0.382324, -0.240234, 0.948242
6665, 0.00507173, 20, -4, 11, 8, -0.382324, -0.240234, 0.948242
6666, 0.00493758, 20, -4, 11, 8, -0.382324, -0.240234, 0.948242
6667, 0.00499402, 20, -4, 11, 8, -0.37793, -0.226562, 0.953613
6668, 0.00495847, 5, 2, 27, 5, -0.37793, -0.226562, 0.953613
6669, 0.00510948, 5, 2, 27, 5, -0.37793, -0.226562, 0.953613
6670, 0.00493574, -19, -1, 29, 6, -0.37793, -0.226562, 0.953613
6671, 0.0050688, -19, -1, 29, 6, -0.386719, -0.250488, 0.964355
6672, 0.00488406, -10, -4, -9, -5, -0.386719, -0.250488, 0.964355
6673, 0.00500685, -10, -4, -9, -5, -0.386719, -0.250488, 0.964355
6674, 0.00504497, -3, -3, -7, 2, -0.386719, -0.250488, 0.964355
6675, 0.0049559, -3, -3, -7, 2, -0.386719, -0.262207, 0.979004
6676, 0.00507686, -14, -1, -19, -4, -0.386719, -0.262207, 0.979004
6677, 0.00497973, 5, -4, -26, -2, -0.386719, -0.262207, 0.979004
6678, 0.00502078, 5, -4, -26, -2, -0.386719, -0.262207, 0.979004
6679, 0.0049757, 5, -4, -26, -2, -0.384766, -0.241699, 0.963379
6680, 0.00498706, 51, 6, -17, 0, -0.384766, -0.241699, 0.963379
6681, 0.00503361, 51, 6, -17, 0, -0.384766, -0.241699, 0.963379
6682, 0.00499292, -35, 0, 0, -3, -0.384766, -0.241699, 0.963379
6683, 0.00501125, -35, 0, 0, -3, -0.381348, -0.236816, 0.957031
6684, 0.00487123, -14, 2, 6, -1, -0.381348, -0.236816, 0.957031
6685, 0.00504351, -14, 2, 6, -1, -0.381348, -0.236816, 0.957031
6686, 0.00508969, 6, 3, 13, 2, -0.381348, -0.236816, 0.957031
6687, 0.00491485, 6, 3, 13, 2, -0.376465, -0.244629, 0.961914
6688, 0.00505853, -8, 1, 23, 4, -0.376465, -0.244629, 0.961914
6689, 0.00502371, 14, -5, -11, -2, -0.376465, -0.244629, 0.961914
6690, 0.00497093, 14, -5, -11, -2, -0.376465, -0.244629, 0.961914
6691, 0.00492365, 14, -5, -11, -2, -0.374023, -0.251953, 0.962402
6692, 0.00516043, -22, 0, 1, 4, -0.374023, -0.251953, 0.962402
6693, 0.0049537, -22, 0, 1, 4, -0.374023, -0.251953, 0.962402
6694, 0.00498339, 16, 2, 4, -4, -0.374023, -0.251953, 0.962402
6695, 0.005049, 16, 2, 4, -4, -0.381836, -0.257324, 0.978516
6696, 0.00481039, 2, -2, 1, -2, -0.381836, -0.257324, 0.978516
6697, 0.00512708, 2, -2, 1, -2, -0.381836, -0.257324, 0.978516
6698, 0.00501125, -1, -3, 4, -2, -0.381836, -0.257324, 0.978516
6699, 0.00487527, -1, -3, 4, -2, -0.379395, -0.285156, 0.975586
6700, 0.00512744, 5, 3, 19, 0, -0.379395, -0.285156, 0.975586
6701, 0.00489323, -26, -4, -8, 0, -0.379395, -0.285156, 0.975586
6702, 0.00510655, -26, -4, -8, 0, -0.379395, -0.285156, 0.975586
6703, 0.00497313, -26, -4, -8, 0, -0.374023, -0.256348, 0.971191
6704, 0.00503288, 34, -5, 13, 2, -0.374023, -0.256348, 0.971191
6705, 0.00503947, 34, -5, 13, 2, -0.374023, -0.256348, 0.971191
6706, 0.00493318, 1, -1, 3, 2, -0.374023, -0.256348, 0.971191
6707, 0.00504424, 1, -1, 3, 2, -0.370117, -0.241211, 0.961426
6708, 0.00487967, -18, -1, 8, 0, -0.370117, -0.241211, 0.961426
6709, 0.00513441, -18, -1, 8, 0, -0.370117, -0.241211, 0.961426
6710, 0.00494161, -10, 1, 1, 2, -0.370117, -0.241211, 0.961426
6711, 0.00496617, -10, 1, 1, 2, -0.368164, -0.257324, 0.956543
6712, 0.00508786, 8, -1, 28, 2, -0.368164, -0.257324, 0.956543
6713, 0.00501272, -7, -3, -3, 1, -0.368164, -0.257324, 0.956543
6714, 0.00495957, -7, -3, -3, 1, -0.368164, -0.257324, 0.956543
6715, 0.00502408, -7, -3, -3, 1, -0.374512, -0.277832, 0.962402
6716, 0.00494014, 0, 0, -44, -3, -0.374512, -0.277832, 0.962402
6717, 0.00501455, 0, 0, -44, -3, -0.374512, -0.277832, 0.962402
6718, 0.00493574, 3, 0, 18, 2, -0.374512, -0.277832, 0.962402
6719, 0.00512121, 3, 0, 18, 2, -0.373047, -0.280762, 0.969727
6720, 0.00483935, -10, 0, -14, -3, -0.373047, -0.280762, 0.969727
6721, 0.00516373, -10, 0, -14, -3, -0.373047, -0.280762, 0.969727
6722, 0.00495994, 11, 0, -7, -1, -0.373047, -0.280762, 0.969727
6723, 0.0048848, 11, 0, -7, -1, -0.378418, -0.276855, 0.95459
6724, 0.00509555, -15, -1, -7, -4, -0.378418, -0.276855, 0.95459
6725, 0.00508016, -2, 3, -12, -5, -0.378418, -0.276855, 0.95459
6726, 0.00494857, -2, 3, -12, -5, -0.378418, -0.276855, 0.95459
6727, 0.00497643, -2, 3, -12, -5, -0.377441, -0.267578, 0.952637
6728, 0.00502041, 5, -7, -3, -1, -0.377441, -0.267578, 0.952637
6729, 0.00498706, 5, -7, -3, -1, -0.377441, -0.267578, 0.952637
6730, 0.00497496, 2, -6, -11, -3, -0.377441, -0.267578, 0.952637
6731, 0.00494491, 2, -6, -11, -3, -0.370117, -0.253418, 0.958496
6732, 0.00497936, -3, 0, -3, 0, -0.370117, -0.253418, 0.958496
6733, 0.00509189, -3, 0, -3, 0, -0.370117, -0.253418, 0.958496
6734, 0.00499989, 1, -1, 11, 1, -0.370117, -0.253418, 0.958496
6735, 0.00500649, 1, -1, 11, 1, -0.381836, -0.266113, 0.94873
6736, 0.00503984, 13, 3, 27, 6, -0.381836, -0.266113, 0.94873
6737, 0.00496947, 10, -4, 5, -1, -0.381836, -0.266113, 0.94873
6738, 0.00489029, 10, -4, 5, -1, -0.381836, -0.266113, 0.94873
6739, 0.00511645, 10, -4, 5, -1, -0.381348, -0.294434, 0.958984
6740, 0.0049669, -17, 1, 0, -3, -0.381348, -0.294434, 0.958984
6741, 0.00491485, -17, 1, 0, -3, -0.381348, -0.294434, 0.958984
6742, 0.00515237, 1, 4, 15, 3, -0.381348, -0.294434, 0.958984
6743, 0.00494527, 1, 4, 15, 3, -0.383301, -0.282227, 0.947754
6744, 0.00489359, -3, -7, 13, 1, -0.383301, -0.282227, 0.947754
6745, 0.00512121, -3, -7, 13, 1, -0.383301, -0.282227, 0.947754
6746, 0.0049724, -6, 1, -13, -3, -0.383301, -0.282227, 0.947754
6747, 0.00487343, -6, 1, -13, -3, -0.381836, -0.268555, 0.941406
6748, 0.00509995, -11, 2, -8, -2, -0.381836, -0.268555, 0.941406
6749, 0.00507503, -11, 2, -8, -2, -0.381836, -0.268555, 0.941406
6750, 0.00495224, -11, 2, -8, -2, -0.381836, -0.268555, 0.941406
6751, 0.00494308, 11, -1, 16, 1, -0.383789, -0.269531, 0.941895
6752, 0.00522091, 36, 3, -28, -4, -0.383789, -0.269531, 0.941895
6753, 0.00490935, 36, 3, -28, -4, -0.383789, -0.269531, 0.941895
6754, 0.00494344, 19, -1, 3, 0, -0.383789, -0.269531, 0.941895
6755, 0.00500392, 19, -1, 3, 0, -0.37793, -0.270996, 0.954102
6756, 0.00499366, 19, -1, 3, 0, -0.37793, -0.270996, 0.954102
6757, 0.00499842, -13, 0, 15, 0, -0.37793, -0.270996, 0.954102
6758, 0.00501968, -5, -1, -5, -5, -0.37793, -0.270996, 0.954102
6759, 0.00491669, -5, -1, -5, -5, -0.382812, -0.271484, 0.943359
6760, 0.0050655, -11, 2, -21, -2, -0.382812, -0.271484, 0.943359
6761, 0.00504241, -11, 2, -21, -2, -0.382812, -0.271484, 0.943359
6762, 0.00494454, -11, 2, -21, -2, -0.382812, -0.271484, 0.943359
6763, 0.00500722, -14, -3, -9, -4, -0.373047, -0.257812, 0.939941
6764, 0.00501785, -1, -4, 8, 0, -0.373047, -0.257812, 0.939941
6765, 0.00504864, -1, -4, 8, 0, -0.373047, -0.257812, 0.939941
6766, 0.00491705, -43, 0, -31, -6, -0.373047, -0.257812, 0.939941
6767, 0.00504277, -43, 0, -31, -6, -0.383301, -0.276367, 0.952148
6768, 0.00490166, -43, 0, -31, -6, -0.383301, -0.276367, 0.952148
6769, 0.00513147, -28, 0, 2, 0, -0.383301, -0.276367, 0.952148
6770, 0.00496323, -6, 3, -7, 1, -0.383301, -0.276367, 0.952148
6771, 0.00490202, -6, 3, -7, 1, -0.380371, -0.271973, 0.935059
6772, 0.00514247, -4, -2, -10, -6, -0.380371, -0.271973, 0.935059
6773, 0.00493758, -4, -2, -10, -6, -0.380371, -0.271973, 0.935059
6774, 0.00499366, -4, -2, -10, -6, -0.380371, -0.271973, 0.935059
6775, 0.00494234, 6, -2, -1, -3, -0.374512, -0.258301, 0.940918
6776, 0.00510142, -1, -1, -3, 2, -0.374512, -0.258301, 0.940918
6777, 0.00501712, -1, -1, -3, 2, -0.374512, -0.258301, 0.940918
6778, 0.00494161, 6, 0, -11, 0, -0.374512, -0.258301, 0.940918
6779, 0.00506183, 6, 0, -11, 0, -0.381348, -0.256836, 0.943359
6780, 0.00494161, 6, 0, -11, 0, -0.381348, -0.256836, 0.943359
6781, 0.00500649, 6, -2, -3, -3, -0.381348, -0.256836, 0.943359
6782, 0.00499622, 5, 1, 25, 4, -0.381348, -0.256836, 0.943359
6783, 0.00489982, 5, 1, 25, 4, -0.379395, -0.282715, 0.950195
6784, 0.00510215, 2, 0, -5, 0, -0.379395, -0.282715, 0.950195
6785, 0.00493941, 2, 0, -5, 0, -0.379395, -0.282715, 0.950195
6786, 0.00508492, 2, 0, -5, 0, -0.379395, -0.282715, 0.950195
6787, 0.0067127, 18, -4, 13, 2, -0.383301, -0.274414, 0.955078
6788, 0.00428185, 13, 0, -13, -3, -0.383301, -0.274414, 0.955078
6789, 0.00500099, 13, 0, -13, -3, -0.383301, -0.274414, 0.955078
6790, 0.00489433, -1, 0, 18, 0, -0.383301, -0.274414, 0.955078
6791, 0.00501345, -1, 0, 18, 0, -0.379883, -0.273438, 0.955566
6792, 0.00512121, -1, 0, 18, 0, -0.379883, -0.273438, 0.955566
6793, 0.00484374, -18, -1, 7, 2, -0.379883, -0.273438, 0.955566
6794, 0.00513551, 4, -4, 15, 1, -0.376953, -0.257324, 0.952637
6795, 0.00503984, 4, -4, 15, 1, -0.376953, -0.257324, 0.952637
6796, 0.00490679, 5, 1, 11, 1, -0.376953, -0.257324, 0.952637
6797, 0.0050468, 5, 1, 11, 1, -0.376953, -0.257324, 0.952637
6798, 0.00500539, 5, 1, 11, 1, -0.376953, -0.257324, 0.952637
6799, 0.00498413, 8, 0, 6, -1, -0.374023, -0.26709, 0.951172
6800, 0.00501455, 17, 1, -13, -2, -0.374023, -0.26709, 0.951172
6801, 0.00490972, 17, 1, -13, -2, -0.374023, -0.26709, 0.951172
6802, 0.00504387, -24, -2, -14, 1, -0.374023, -0.26709, 0.951172
6803, 0.00502481, -24, -2, -14, 1, -0.376465, -0.277832, 0.962402
6804, 0.00502518, -24, -2, -14, 1, -0.376465, -0.277832, 0.962402
6805, 0.00487563, -10, -4, 8, 0, -0.376465, -0.277832, 0.962402
6806, 0.00513001, 7, -1, -57, -5, -0.374512, -0.273926, 0.958984
6807, 0.00497203, 7, -1, -57, -5, -0.374512, -0.273926, 0.958984
6808, 0.00494711, -9, 0, 5, -3, -0.374512, -0.273926, 0.958984
6809, 0.00510215, -9, 0, 5, -3, -0.374512, -0.273926, 0.958984
6810, 0.00500575, -9, 0, 5, -3, -0.374512, -0.273926, 0.958984
6811, 0.00486684, -5, 1, 0, -1, -0.368164, -0.262695, 0.953613
6812, 0.00510472, -8, -2, -9, 0, -0.368164, -0.262695, 0.953613
6813, 0.00499219, -8, -2, -9, 0, -0.368164, -0.262695, 0.953613
6814, 0.00489689, 3, 2, 13, 0, -0.368164, -0.262695, 0.953613
6815, 0.00513001, 3, 2, 13, 0, -0.370117, -0.268555, 0.961426
6816, 0.0049603, 3, 2, 13, 0, -0.370117, -0.268555, 0.961426
6817, 0.00489726, -10, 2, 12, 2, -0.370117, -0.268555, 0.961426
6818, 0.00505853, -10, 2, 12, 2, -0.370117, -0.268555, 0.961426
6819, 0.00504461, -6, -4, 5, 2, -0.370117, -0.268555, 0.961426
6820, 0.0050589, -2, -5, -27, -6, -0.371582, -0.26123, 0.958008
6821, 0.00493721, -2, -5, -27, -6, -0.371582, -0.26123, 0.958008
6822, 0.00501895, -2, -5, -27, -6, -0.371582, -0.26123, 0.958008
6823, 0.00497973, -4, 0, -16, -2, -0.377441, -0.281738, 0.958984
6824, 0.00493098, -2, -2, 2, 1, -0.377441, -0.281738, 0.958984
6825, 0.00509812, -2, -2, 2, 1, -0.377441, -0.281738, 0.958984
6826, 0.00490056, 3, -1, -3, -3, -0.377441, -0.281738, 0.958984
6827, 0.00509042, 3, -1, -3, -3, -0.373535, -0.268066, 0.954102
6828, 0.00503104, 3, -1, -3, -3, -0.373535, -0.268066, 0.954102
6829, 0.00483421, 3, -6, 4, 0, -0.373535, -0.268066, 0.954102
6830, 0.00513661, 5, -1, 1, -4, -0.370605, -0.256836, 0.956543
6831, 0.00501492, 5, -1, 1, -4, -0.370605, -0.256836, 0.956543
6832, 0.00488883, 2, -4, -13, -8, -0.370605, -0.256836, 0.956543
6833, 0.00507503, 2, -4, -13, -8, -0.370605, -0.256836, 0.956543
6834, 0.00493941, 2, -4, -13, -8, -0.370605, -0.256836, 0.956543
6835, 0.00502335, -2, -3, 14, 0, -0.372559, -0.266602, 0.964355
6836, 0.00508822, -8, 4, -26, -3, -0.372559, -0.266602, 0.964355
6837, 0.00497057, -8, 4, -26, -3, -0.372559, -0.266602, 0.964355
6838, 0.00492621, -4, -1, -16, 0, -0.372559, -0.266602, 0.964355
6839, 0.0050545, -4, -1, -16, 0, -0.371094, -0.27002, 0.958008
6840, 0.00502225, -4, -1, -16, 0, -0.371094, -0.27002, 0.958008
6841, 0.00501748, 7, -4, 11, 1, -0.371094, -0.27002, 0.958008
6842, 0.00501712, -3, 3, -23, -4, -0.368652, -0.268555, 0.958008
6843, 0.00499586, -3, 3, -23, -4, -0.368652, -0.268555, 0.958008
6844, 0.00489836, -4, 0, 14, 2, -0.368652, -0.268555, 0.958008
6845, 0.00504351, -4, 0, 14, 2, -0.368652, -0.268555, 0.958008
6846, 0.00502848, -4, 0, 14, 2, -0.368652, -0.268555, 0.958008
6847, 0.00493135, 1, -4, 4, -1, -0.371094, -0.266602, 0.959961
6848, 0.0050523, -3, -4, -7, -3, -0.371094, -0.266602, 0.959961
6849, 0.00499806, -3, -4, -7, -3, -0.371094, -0.266602, 0.959961
6850, 0.00491412, 5, -1, 19, 2, -0.371094, -0.266602, 0.959961
6851, 0.00514614, 5, -1, 19, 2, -0.364258, -0.262695, 0.958984
6852, 0.00499916, 5, -1, 19, 2, -0.364258, -0.262695, 0.958984
6853, 0.00483458, 6, 1, 16, 2, -0.364258, -0.262695, 0.958984
6854, 0.00509409, -15, 3, 16, 2, -0.370605, -0.265625, 0.954102
6855, 0.00497826, -15, 3, 16, 2, -0.370605, -0.265625, 0.954102
6856, 0.00495004, -1, 1, -4, 4, -0.370605, -0.265625, 0.954102
6857, 0.00507503, -1, 1, -4, 4, -0.370605, -0.265625, 0.954102
6858, 0.00499072, -1, 1, -4, 4, -0.370605, -0.265625, 0.954102
6859, 0.00506183, -8, 3, 0, -2, -0.364746, -0.26709, 0.956543
6860, 0.00501712, 4, 0, -4, -3, -0.364746, -0.26709, 0.956543
6861, 0.00495627, 4, 0, -4, -3, -0.364746, -0.26709, 0.956543
6862, 0.00489689, 3, -5, -7, -2, -0.364746, -0.26709, 0.956543
6863, 0.00506, 3, -5, -7, -2, -0.367188, -0.262695, 0.95752
6864, 0.00503984, 3, -5, -7, -2, -0.367188, -0.262695, 0.95752
6865, 0.0048859, 7, -2, 14, 4, -0.367188, -0.262695, 0.95752
6866, 0.00509189, 8, 0, -3, 0, -0.370117, -0.263672, 0.967285
6867, 0.00502005, 8, 0, -3, 0, -0.370117, -0.263672, 0.967285
6868, 0.00493355, -7, 2, -3, -2, -0.370117, -0.263672, 0.967285
6869, 0.00508272, -7, 2, -3, -2, -0.370117, -0.263672, 0.967285
6870, 0.00502591, -7, 2, -3, -2, -0.370117, -0.263672, 0.967285
6871, 0.00495077, -7, 1, -36, -4, -0.374512, -0.269043, 0.960449
6872, 0.00499036, -25, 2, 18, 4, -0.374512, -0.269043, 0.960449
6873, 0.00491925, -25, 2, 18, 4, -0.374512, -0.269043, 0.960449
6874, 0.00497863, -2, -1, -1, -3, -0.374512, -0.269043, 0.960449
6875, 0.00517876, -2, -1, -1, -3, -0.373047, -0.262695, 0.962891
6876, 0.00496104, -2, -1, -1, -3, -0.373047, -0.262695, 0.962891
6877, 0.00501052, -2, -2, 3, -1, -0.373047, -0.262695, 0.962891
6878, 0.00497276, -5, -2, -18, -3, -0.368652, -0.259766, 0.963867
6879, 0.0049636, -5, -2, -18, -3, -0.368652, -0.259766, 0.963867
