Frame, Time_def, Emg1, Emg2, Emg3, Emg4, AccX, AccY, AccZ
3233, 0.00497826, 0, 0, 0, 0, -0.245117, -0.00585938, 1.04053
3234, 0.00504094, 0, 0, 0, 0, -0.245117, -0.00585938, 1.04053
3235, 0.00495004, -1, -1, 1, 4, -0.241211, -0.00146484, 1.0376
3236, 0.00505487, 1, 0, 1, 2, -0.241211, -0.00146484, 1.0376
3237, 0.00498853, 1, 0, 1, 2, -0.241211, -0.00146484, 1.0376
3238, 0.00496837, 1, 0, 1, 2, -0.240234, -0.00292969, 1.03711
3239, 0.00500099, -1, 0, -4, -5, -0.240234, -0.00292969, 1.03711
3240, 0.00502628, -1, 0, -4, -5, -0.240234, -0.00292969, 1.03711
3241, 0.00499879, -1, -3, -1, 0, -0.240234, -0.00292969, 1.03711
3242, 0.00486904, 1, 0, -4, -2, -0.24707, -0.00390625, 1.04004
3243, 0.00513551, 1, 0, -4, -2, -0.24707, -0.00390625, 1.04004
3244, 0.00499659, 1, 0, -4, -2, -0.24707, -0.00390625, 1.04004
3245, 0.00496177, 0, -3, -2, -1, -0.24707, -0.00390625, 1.04004
3246, 0.00500209, 0, -3, -2, -1, -0.24707, -0.00390625, 1.04004
3247, 0.0049801, -2, 0, -2, -2, -0.239746, -0.00439453, 1.03809
3248, 0.00511938, -1, 1, 1, 1, -0.239746, -0.00439453, 1.03809
3249, 0.00491339, -1, 1, 1, 1, -0.239746, -0.00439453, 1.03809
3250, 0.00499659, -1, 1, 1, 1, -0.240234, 0, 1.0376
3251, 0.00499036, -1, 2, 0, -1, -0.240234, 0, 1.0376
3252, 0.00502261, -1, 2, 0, -1, -0.240234, 0, 1.0376
3253, 0.00488296, 0, 0, 2, 0, -0.240234, 0, 1.0376
3254, 0.00514833, -3, -5, -4, -1, -0.241211, -0.00439453, 1.03076
3255, 0.00496873, -3, -5, -4, -1, -0.241211, -0.00439453, 1.03076
3256, 0.00499549, -3, -5, -4, -1, -0.241211, -0.00439453, 1.03076
3257, 0.00505047, -1, 0, 0, 0, -0.241211, -0.00439453, 1.03076
3258, 0.00599136, -1, 0, 0, 0, -0.241211, -0.00439453, 1.03076
3259, 0.00481992, 1, 2, 1, 0, -0.239746, -0.00390625, 1.03467
3260, 0.0051564, 0, -1, -4, -2, -0.239746, -0.00390625, 1.03467
3261, 0.00499696, 0, -1, -4, -2, -0.242188, -0.000488281, 1.03516
3262, 0.00500795, 0, -1, -4, -2, -0.242188, -0.000488281, 1.03516
3263, 0.00500209, 1, 1, 6, 10, -0.242188, -0.000488281, 1.03516
3264, 0.00493758, -1, 0, -1, -1, -0.242188, -0.000488281, 1.03516
3265, 0.00510875, -1, 0, -1, -1, -0.242188, -0.000488281, 1.03516
3266, 0.00480013, -1, -1, -3, -6, -0.244629, -0.00488281, 1.03271
3267, 0.005163, -1, -1, -3, -6, -0.244629, -0.00488281, 1.03271
3268, 0.00495077, -1, -1, -3, -6, -0.244629, -0.00488281, 1.03271
3269, 0.0050688, -1, -1, -3, -6, -0.244629, -0.00488281, 1.03271
3270, 0.00494564, -1, -1, -3, -6, -0.244629, -0.00488281, 1.03271
3271, 0.00499879, 0, -4, -5, -1, -0.242676, -0.00292969, 1.03467
3272, 0.00503618, -1, 1, -6, -6, -0.242676, -0.00292969, 1.03467
3273, 0.00502188, -1, 1, -6, -6, -0.240723, -0.00976562, 1.03613
3274, 0.00489653, -1, 1, -6, -6, -0.240723, -0.00976562, 1.03613
3275, 0.00504717, -1, 1, -3, -3, -0.240723, -0.00976562, 1.03613
3276, 0.00501638, 0, -1, 0, 1, -0.240723, -0.00976562, 1.03613
3277, 0.00498633, 0, -1, 0, 1, -0.240723, -0.00976562, 1.03613
3278, 0.00499806, -3, 0, 4, 3, -0.237793, -0.0078125, 1.02344
3279, 0.00500722, -3, 0, 4, 3, -0.237793, -0.0078125, 1.02344
3280, 0.0049658, -3, 0, 4, 3, -0.237793, -0.0078125, 1.02344
3281, 0.00509409, 0, 0, 0, -1, -0.237793, -0.0078125, 1.02344
3282, 0.00494784, 0, 0, 0, -1, -0.237793, -0.0078125, 1.02344
3283, 0.00498376, 0, 0, 0, -1, -0.237793, -0.0078125, 1.02344
3284, 0.00503434, 0, 0, -1, -1, -0.244141, -0.0102539, 1.01953
3285, 0.00498853, 0, 0, -1, -1, -0.237305, -0.00927734, 1.02686
3286, 0.00497313, 0, 0, -1, -1, -0.237305, -0.00927734, 1.02686
3287, 0.00500465, 2, -2, -3, 2, -0.237305, -0.00927734, 1.02686
3288, 0.00500465, -1, 3, -1, -2, -0.237305, -0.00927734, 1.02686
3289, 0.00502921, -1, 3, -1, -2, -0.237305, -0.00927734, 1.02686
3290, 0.00484484, 0, 0, 0, -1, -0.229004, -0.00195312, 1.03271
3291, 0.00516959, 0, 0, 0, -1, -0.229004, -0.00195312, 1.03271
3292, 0.0049724, 0, 0, 0, -1, -0.229004, -0.00195312, 1.03271
3293, 0.00501492, 0, 2, 1, -2, -0.229004, -0.00195312, 1.03271
3294, 0.00497167, 0, 2, 1, -2, -0.211426, -0.00537109, 1.04492
3295, 0.00488186, 1, 3, -2, -1, -0.211426, -0.00537109, 1.04492
3296, 0.00509702, -2, -1, 0, -6, -0.211426, -0.00537109, 1.04492
3297, 0.00507283, -2, -1, 0, -6, -0.187012, 0.00927734, 1.06055
3298, 0.00516666, -2, -1, 0, -6, -0.187012, 0.00927734, 1.06055
3299, 0.00475394, -1, -1, 1, -1, -0.187012, 0.00927734, 1.06055
3300, 0.00501198, -2, -5, 2, 7, -0.187012, 0.00927734, 1.06055
3301, 0.00500209, -2, -5, 2, 7, -0.187012, 0.00927734, 1.06055
3302, 0.00499402, 3, 0, 2, -6, -0.144531, 0.0151367, 1.08691
3303, 0.00502261, 3, 0, 2, -6, -0.144531, 0.0151367, 1.08691
3304, 0.0049658, 3, 0, 2, -6, -0.144531, 0.0151367, 1.08691
3305, 0.00501235, 1, 0, 6, 5, -0.144531, 0.0151367, 1.08691
3306, 0.00501675, 1, 0, 6, 5, -0.144531, 0.0151367, 1.08691
3307, 0.00492328, 0, 13, 13, 2, -0.118164, 0.0131836, 1.14404
3308, 0.00508859, 3, -6, -6, -3, -0.118164, 0.0131836, 1.14404
3309, 0.00500502, 3, -6, -6, -3, -0.027832, 0.0458984, 1.229
3310, 0.00498559, 3, -6, -6, -3, -0.027832, 0.0458984, 1.229
3311, 0.00500245, -2, 6, 2, -1, -0.027832, 0.0458984, 1.229
3312, 0.0049757, 0, -5, -3, -1, -0.027832, 0.0458984, 1.229
3313, 0.00503214, 0, -5, -3, -1, -0.027832, 0.0458984, 1.229
3314, 0.00505523, -5, -13, 7, -1, 0.0961914, 0.109375, 1.32861
3315, 0.00498669, -5, -13, 7, -1, 0.0961914, 0.109375, 1.32861
3316, 0.00495334, -5, -13, 7, -1, 0.0961914, 0.109375, 1.32861
3317, 0.00501712, -5, -8, -5, -4, 0.0961914, 0.109375, 1.32861
3318, 0.00498376, -5, -8, -5, -4, 0.17334, 0.208008, 1.45459
3319, 0.00499622, -6, -10, -13, -7, 0.17334, 0.208008, 1.45459
3320, 0.00499182, -6, 1, -15, -8, 0.17334, 0.208008, 1.45459
3321, 0.0050611, -6, 1, -15, -8, 0.195312, 0.294434, 1.54346
3322, 0.00493611, -6, 1, -15, -8, 0.195312, 0.294434, 1.54346
3323, 0.00501052, -1, 3, -11, -1, 0.195312, 0.294434, 1.54346
3324, 0.00509629, -4, -21, -30, -7, 0.195312, 0.294434, 1.54346
3325, 0.00493098, -4, -21, -30, -7, 0.195312, 0.294434, 1.54346
3326, 0.00495334, 5, 11, 18, 4, 0.248047, 0.390137, 1.5791
3327, 0.00502078, 5, 11, 18, 4, 0.248047, 0.390137, 1.5791
3328, 0.0049592, 5, 11, 18, 4, 0.248047, 0.390137, 1.5791
3329, 0.00502225, 2, 6, 16, 4, 0.248047, 0.390137, 1.5791
3330, 0.00496653, 2, 6, 16, 4, 0.248047, 0.390137, 1.5791
3331, 0.0049658, -2, -2, 4, 1, 0.304688, 0.423828, 1.6333
3332, 0.00507833, -4, -2, -1, -1, 0.304688, 0.423828, 1.6333
3333, 0.00502005, -4, -2, -1, -1, 0.3125, 0.443848, 1.60791
3334, 0.00500245, -4, -2, -1, -1, 0.3125, 0.443848, 1.60791
3335, 0.00498596, -1, -2, -12, -6, 0.3125, 0.443848, 1.60791
3336, 0.00490825, 2, -4, -1, 3, 0.3125, 0.443848, 1.60791
3337, 0.00508859, 2, -4, -1, 3, 0.3125, 0.443848, 1.60791
3338, 0.00502335, 2, -4, -1, 3, 0.299805, 0.506836, 1.62061
3339, 0.00601995, 0, -5, -5, 0, 0.299805, 0.506836, 1.62061
3340, 0.00492731, 0, -5, -5, 0, 0.299805, 0.506836, 1.62061
3341, 0.00506586, -1, 2, 12, 3, 0.299805, 0.506836, 1.62061
3342, 0.00496177, 6, 16, -4, 2, 0.273926, 0.490234, 1.60986
3343, 0.00500649, 6, 16, -4, 2, 0.273926, 0.490234, 1.60986
3344, 0.00499989, 6, 16, -4, 2, 0.273926, 0.490234, 1.60986
3345, 0.00504167, -2, -1, -15, -2, 0.212891, 0.42334, 1.58789
3346, 0.00497423, -2, -1, -15, -2, 0.212891, 0.42334, 1.58789
3347, 0.00496653, -1, -10, -4, -3, 0.212891, 0.42334, 1.58789
3348, 0.00499586, 1, 4, 12, 3, 0.212891, 0.42334, 1.58789
3349, 0.0050589, 1, 4, 12, 3, 0.212891, 0.42334, 1.58789
3350, 0.00496397, 1, 4, 12, 3, 0.105469, 0.335938, 1.46973
3351, 0.00498669, 0, 4, -4, -3, 0.105469, 0.335938, 1.46973
3352, 0.00501308, 0, 4, -4, -3, 0.105469, 0.335938, 1.46973
3353, 0.00498376, 2, 20, 22, 14, 0.105469, 0.335938, 1.46973
3354, 0.00501088, -8, 19, -2, -10, 0.0385742, 0.227539, 1.34619
3355, 0.00496837, -8, 19, -2, -10, 0.0385742, 0.227539, 1.34619
3356, 0.00501785, -8, 19, -2, -10, 0.0385742, 0.227539, 1.34619
3357, 0.00499366, -13, -58, -33, -21, -0.09375, 0.169922, 1.14648
3358, 0.00502518, -13, -58, -33, -21, -0.09375, 0.169922, 1.14648
3359, 0.00503911, 2, 6, -14, 1, -0.09375, 0.169922, 1.14648
3360, 0.00499696, 9, 70, 16, 5, -0.09375, 0.169922, 1.14648
3361, 0.0048837, 9, 70, 16, 5, -0.09375, 0.169922, 1.14648
3362, 0.00510472, 9, 70, 16, 5, -0.293945, 0.139648, 1.00635
3363, 0.00489139, -10, -14, 0, -9, -0.293945, 0.139648, 1.00635
3364, 0.00515823, -10, -14, 0, -9, -0.293945, 0.139648, 1.00635
3365, 0.00491705, 12, -11, 21, 7, -0.293945, 0.139648, 1.00635
3366, 0.00555812, -19, -31, -57, -36, -0.396973, 0.0986328, 0.874512
3367, 0.00441087, -19, -31, -57, -36, -0.396973, 0.0986328, 0.874512
3368, 0.00504167, -19, -31, -57, -36, -0.396973, 0.0986328, 0.874512
3369, 0.00498266, -26, -57, -54, -25, -0.430176, 0.111328, 0.82373
3370, 0.00497386, -26, -57, -54, -25, -0.430176, 0.111328, 0.82373
3371, 0.00499879, 5, -29, 6, 10, -0.430176, 0.111328, 0.82373
3372, 0.00503361, -12, -34, -79, -28, -0.430176, 0.111328, 0.82373
3373, 0.00493171, -12, -34, -79, -28, -0.430176, 0.111328, 0.82373
3374, 0.00513917, -12, -34, -79, -28, -0.556152, 0.193848, 0.875
3375, 0.00496983, 23, -7, 14, 14, -0.556152, 0.193848, 0.875
3376, 0.00496323, 23, -7, 14, 14, -0.556152, 0.193848, 0.875
3377, 0.00502151, 13, 71, 62, 24, -0.556152, 0.193848, 0.875
3378, 0.00497313, 11, -34, -93, -17, -0.47998, 0.344727, 0.976562
3379, 0.00499586, 11, -34, -93, -17, -0.47998, 0.344727, 0.976562
3380, 0.00495077, 11, -34, -93, -17, -0.47998, 0.344727, 0.976562
3381, 0.00510582, 18, 22, 46, 13, -0.47998, 0.344727, 0.976562
3382, 0.00495334, 18, 22, 46, 13, -0.106934, 0.580078, 0.973145
3383, 0.00502811, -39, 86, 79, 17, -0.106934, 0.580078, 0.973145
3384, 0.00497276, 10, 106, 28, 16, -0.106934, 0.580078, 0.973145
3385, 0.00497167, 10, 106, 28, 16, -0.106934, 0.580078, 0.973145
3386, 0.00502884, 10, 106, 28, 16, 0.484863, 0.854004, 0.852539
3387, 0.00498229, 14, -127, 15, 10, 0.484863, 0.854004, 0.852539
3388, 0.00501015, 14, -127, 15, 10, 0.484863, 0.854004, 0.852539
3389, 0.00499769, -7, -122, 42, -1, 0.484863, 0.854004, 0.852539
3390, 0.00519782, -14, -57, -55, -6, 0.789551, 0.891113, 0.660645
3391, 0.0048705, -14, -57, -55, -6, 0.789551, 0.891113, 0.660645
3392, 0.0049614, -14, -57, -55, -6, 0.789551, 0.891113, 0.660645
3393, 0.00499622, 83, 119, -26, 1, 0.980469, 1.33203, 0.337891
3394, 0.00500649, 83, 119, -26, 1, 0.980469, 1.33203, 0.337891
3395, 0.0049724, -61, -77, 39, 11, 0.980469, 1.33203, 0.337891
3396, 0.00499769, -38, 26, -34, 2, 0.980469, 1.33203, 0.337891
3397, 0.00495627, -38, 26, -34, 2, 0.980469, 1.33203, 0.337891
3398, 0.00548298, -38, 26, -34, 2, 0.628906, 1.08057, -0.300293
3399, 0.00459084, -24, -73, 35, 7, 0.628906, 1.08057, -0.300293
3400, 0.00499622, -24, -73, 35, 7, 0.628906, 1.08057, -0.300293
3401, 0.004876, -94, 18, -34, -13, 0.628906, 1.08057, -0.300293
3402, 0.00512927, -10, -32, -13, -7, 0.39209, -0.00537109, -0.347656
3403, 0.00499219, -10, -32, -13, -7, 0.39209, -0.00537109, -0.347656
3404, 0.00500722, -10, -32, -13, -7, 0.39209, -0.00537109, -0.347656
3405, 0.00502005, 25, -15, 37, 3, -0.166016, -2.07031, 0.585449
3406, 0.00557425, 25, -15, 37, 3, -0.166016, -2.07031, 0.585449
3407, 0.00445265, 38, -85, -2, -11, -0.166016, -2.07031, 0.585449
3408, 0.00492731, 12, 68, -27, -4, -0.166016, -2.07031, 0.585449
3409, 0.00492182, 12, 68, -27, -4, -0.166016, -2.07031, 0.585449
3410, 0.00499402, 12, 68, -27, -4, -0.515625, -2.62305, 0.950684
3411, 0.00516593, -3, -117, 5, 9, -0.515625, -2.62305, 0.950684
3412, 0.00498633, -3, -117, 5, 9, -0.515625, -2.62305, 0.950684
3413, 0.00484668, 48, -93, 6, 0, -0.515625, -2.62305, 0.950684
3414, 0.00504314, 0, 21, -8, -4, -0.384766, -1.32764, 0.441406
3415, 0.00509665, 0, 21, -8, -4, -0.384766, -1.32764, 0.441406
3416, 0.00495077, 0, 21, -8, -4, -0.384766, -1.32764, 0.441406
3417, 0.00494747, 14, -4, 24, 15, -0.384766, -1.32764, 0.441406
3418, 0.00497093, 14, -4, 24, 15, -0.384766, -1.32764, 0.441406
3419, 0.0054269, -22, 41, 11, 4, -0.212402, 0.121582, 0.268066
3420, 0.00458534, -2, -5, -5, -13, -0.212402, 0.121582, 0.268066
3421, 0.00508053, -2, -5, -5, -13, -0.212402, 0.121582, 0.268066
3422, 0.004979, -2, -5, -5, -13, -0.219238, 0.404297, 0.343262
3423, 0.00494747, 113, 4, 15, 4, -0.219238, 0.404297, 0.343262
3424, 0.00503508, 113, 4, 15, 4, -0.219238, 0.404297, 0.343262
3425, 0.00495664, -32, 3, 5, -7, -0.219238, 0.404297, 0.343262
3426, 0.0051377, 23, 9, 17, 9, -0.312012, -0.431152, 0.577148
3427, 0.00494821, 23, 9, 17, 9, -0.312012, -0.431152, 0.577148
3428, 0.00497826, 23, 9, 17, 9, -0.312012, -0.431152, 0.577148
3429, 0.00500209, -16, 2, -25, 0, -0.312012, -0.431152, 0.577148
3430, 0.00495187, -16, 2, -25, 0, -0.312012, -0.431152, 0.577148
3431, 0.00506293, -58, 7, 24, 8, -0.473145, -0.978027, 0.691406
3432, 0.00499549, -2, -12, -4, -5, -0.473145, -0.978027, 0.691406
3433, 0.00501235, -2, -12, -4, -5, -0.473145, -0.978027, 0.691406
3434, 0.00496947, -2, -12, -4, -5, -0.500488, -0.968262, 0.749023
3435, 0.00500905, -9, 2, -8, 2, -0.500488, -0.968262, 0.749023
3436, 0.00502958, -9, 2, -8, 2, -0.500488, -0.968262, 0.749023
3437, 0.00499329, -2, -7, 7, 3, -0.500488, -0.968262, 0.749023
3438, 0.00499109, 39, 1, 18, -4, -0.437988, -0.746094, 0.682129
3439, 0.00498119, 39, 1, 18, -4, -0.437988, -0.746094, 0.682129
3440, 0.0049625, 39, 1, 18, -4, -0.437988, -0.746094, 0.682129
3441, 0.00513111, -9, -4, -3, -1, -0.437988, -0.746094, 0.682129
3442, 0.00493098, -9, -4, -3, -1, -0.437988, -0.746094, 0.682129
3443, 0.00500319, -40, -2, 3, -3, -0.404785, -0.626953, 0.662598
3444, 0.00499219, -7, -9, 27, 5, -0.404785, -0.626953, 0.662598
3445, 0.00501088, -7, -9, 27, 5, -0.404785, -0.626953, 0.662598
3446, 0.00496727, -7, -9, 27, 5, -0.407227, -0.675781, 0.679688
3447, 0.0049548, -21, 2, -5, -3, -0.407227, -0.675781, 0.679688
3448, 0.00512598, -21, 2, -5, -3, -0.407227, -0.675781, 0.679688
3449, 0.00493758, 4, -4, 8, -3, -0.407227, -0.675781, 0.679688
3450, 0.00501162, 9, 0, -28, -7, -0.437012, -0.673828, 0.763184
3451, 0.00502115, 9, 0, -28, -7, -0.437012, -0.673828, 0.763184
3452, 0.00494637, 9, 0, -28, -7, -0.437012, -0.673828, 0.763184
3453, 0.00500319, 9, 0, -28, -7, -0.437012, -0.673828, 0.763184
3454, 0.00503141, 9, 0, -28, -7, -0.437012, -0.673828, 0.763184
3455, 0.00497973, 6, 3, 10, -6, -0.471191, -0.678711, 0.799316
3456, 0.00498889, 37, 0, 19, 1, -0.471191, -0.678711, 0.799316
3457, 0.00495774, 37, 0, 19, 1, -0.471191, -0.678711, 0.799316
3458, 0.00511571, 37, 0, 19, 1, -0.432617, -0.600098, 0.798828
3459, 0.00492621, -5, -4, -9, -6, -0.432617, -0.600098, 0.798828
3460, 0.00506073, -5, -4, -9, -6, -0.432617, -0.600098, 0.798828
3461, 0.00495444, -5, 0, 2, 3, -0.432617, -0.600098, 0.798828
3462, 0.00500392, 18, 0, 6, 0, -0.458496, -0.620117, 0.804199
3463, 0.0049603, 18, 0, 6, 0, -0.458496, -0.620117, 0.804199
3464, 0.0050721, 18, 0, 6, 0, -0.458496, -0.620117, 0.804199
3465, 0.0050468, 12, -2, -3, -2, -0.458496, -0.620117, 0.804199
3466, 0.00484155, 12, -2, -3, -2, -0.458496, -0.620117, 0.804199
3467, 0.00507613, 6, 0, 1, 1, -0.447266, -0.625488, 0.824707
3468, 0.00504131, -22, -7, -3, 3, -0.447266, -0.625488, 0.824707
3469, 0.00500355, -22, -7, -3, 3, -0.447266, -0.625488, 0.824707
3470, 0.00503874, -22, -7, -3, 3, -0.438965, -0.591797, 0.863281
3471, 0.00491705, -25, 0, -10, -3, -0.438965, -0.591797, 0.863281
3472, 0.00506403, -25, 0, -10, -3, -0.438965, -0.591797, 0.863281
3473, 0.004876, 30, -3, -5, 1, -0.438965, -0.591797, 0.863281
3474, 0.00511315, 33, -3, 3, -13, -0.421875, -0.529785, 0.878906
3475, 0.00492658, 33, -3, 3, -13, -0.421875, -0.529785, 0.878906
3476, 0.00502188, 33, -3, 3, -13, -0.421875, -0.529785, 0.878906
3477, 0.00508529, 33, -3, 3, -13, -0.421875, -0.529785, 0.878906
3478, 0.00491192, 33, -3, 3, -13, -0.421875, -0.529785, 0.878906
3479, 0.00500869, -11, 1, -44, -10, -0.431152, -0.476562, 0.89209
3480, 0.00496287, -20, 3, -34, -15, -0.431152, -0.476562, 0.89209
3481, 0.0050578, -20, 3, -34, -15, -0.431152, -0.476562, 0.89209
3482, 0.00497167, -20, 3, -34, -15, -0.412598, -0.424805, 0.885254
3483, 0.00502408, 0, 1, -27, -10, -0.412598, -0.424805, 0.885254
3484, 0.00499659, 0, 1, -27, -10, -0.412598, -0.424805, 0.885254
3485, 0.00498339, -7, 1, -9, -6, -0.412598, -0.424805, 0.885254
3486, 0.00509225, 19, 0, 7, -1, -0.40625, -0.418457, 0.896973
3487, 0.00490092, 19, 0, 7, -1, -0.40625, -0.418457, 0.896973
3488, 0.00498083, 19, 0, 7, -1, -0.40625, -0.418457, 0.896973
3489, 0.00506, 22, 2, -4, -8, -0.40625, -0.418457, 0.896973
3490, 0.00489726, 22, 2, -4, -8, -0.40625, -0.418457, 0.896973
3491, 0.00512011, 18, 3, 25, 15, -0.421387, -0.437988, 0.932129
3492, 0.00495334, 8, 0, -3, -5, -0.421387, -0.437988, 0.932129
3493, 0.00502591, 8, 0, -3, -5, -0.421387, -0.437988, 0.932129
3494, 0.00496763, 8, 0, -3, -5, -0.40625, -0.433594, 0.928711
3495, 0.00500905, -26, -1, -7, 2, -0.40625, -0.433594, 0.928711
3496, 0.00563143, -26, -1, -7, 2, -0.40625, -0.433594, 0.928711
3497, 0.00429908, 11, 4, -18, -3, -0.40625, -0.433594, 0.928711
3498, 0.00512524, -21, -4, 19, 5, -0.390625, -0.375488, 0.90625
3499, 0.00493061, -21, -4, 19, 5, -0.390625, -0.375488, 0.90625
3500, 0.00501895, -21, -4, 19, 5, -0.390625, -0.375488, 0.90625
3501, 0.00497826, -2, -1, 6, -3, -0.390625, -0.375488, 0.90625
3502, 0.00503178, -2, -1, 6, -3, -0.390625, -0.375488, 0.90625
3503, 0.00496323, -12, 1, -48, -8, -0.39209, -0.368652, 0.897949
3504, 0.00505304, -43, 4, 24, 4, -0.39209, -0.368652, 0.897949
3505, 0.00494747, -43, 4, 24, 4, -0.39209, -0.368652, 0.897949
3506, 0.0057029, -43, 4, 24, 4, -0.398438, -0.393555, 0.911133
3507, 0.00437898, 5, -5, 10, -1, -0.398438, -0.393555, 0.911133
3508, 0.00493904, 5, -5, 10, -1, -0.398438, -0.393555, 0.911133
3509, 0.00501602, -18, -2, 19, 5, -0.398438, -0.393555, 0.911133
3510, 0.00524033, 28, -2, -6, 2, -0.392578, -0.393066, 0.923828
3511, 0.00477594, 28, -2, -6, 2, -0.392578, -0.393066, 0.923828
3512, 0.00495737, 28, -2, -6, 2, -0.392578, -0.393066, 0.923828
3513, 0.00489029, 8, -1, 7, -3, -0.392578, -0.393066, 0.923828
3514, 0.00517912, 8, -1, 7, -3, -0.392578, -0.393066, 0.923828
3515, 0.00491632, -36, -1, -3, -2, -0.393066, -0.375977, 0.907227
3516, 0.00503361, -1, -1, 19, 5, -0.393066, -0.375977, 0.907227
3517, 0.00504534, -1, -1, 19, 5, -0.393066, -0.375977, 0.907227
3518, 0.00491888, -1, -1, 19, 5, -0.392578, -0.358398, 0.890625
3519, 0.00501712, -11, -3, 5, 7, -0.392578, -0.358398, 0.890625
3520, 0.00501088, -11, -3, 5, 7, -0.392578, -0.358398, 0.890625
3521, 0.00498559, -1, 2, -26, -2, -0.392578, -0.358398, 0.890625
3522, 0.00500649, 86, 1, -3, 1, -0.387695, -0.367188, 0.87793
3523, 0.00491412, 86, 1, -3, 1, -0.387695, -0.367188, 0.87793
3524, 0.0051619, 86, 1, -3, 1, -0.387695, -0.367188, 0.87793
3525, 0.00493428, -57, -1, -44, 3, -0.387695, -0.367188, 0.87793
3526, 0.00500575, -57, -1, -44, 3, -0.387695, -0.367188, 0.87793
3527, 0.00502225, 70, 1, -28, -6, -0.406738, -0.394531, 0.885254
3528, 0.00496653, 70, 1, -28, -6, -0.406738, -0.394531, 0.885254
3529, 0.00499402, 70, 1, -28, -6, -0.406738, -0.394531, 0.885254
3530, 0.00494564, 13, -2, 2, 0, -0.405762, -0.390625, 0.877441
3531, 0.00511058, -44, 2, -1, 6, -0.405762, -0.390625, 0.877441
3532, 0.00495224, -44, 2, -1, 6, -0.405762, -0.390625, 0.877441
3533, 0.00500649, 55, -7, -8, -8, -0.405762, -0.390625, 0.877441
3534, 0.00498083, 55, -7, -8, -8, -0.396484, -0.379883, 0.856445
3535, 0.00503508, 55, -7, -8, -8, -0.396484, -0.379883, 0.856445
3536, 0.00496763, -13, -2, -6, -6, -0.396484, -0.379883, 0.856445
3537, 0.00505817, -71, -4, 24, 11, -0.396484, -0.379883, 0.856445
3538, 0.0049647, -71, -4, 24, 11, -0.396484, -0.379883, 0.856445
3539, 0.00499256, 9, -3, 4, -2, -0.399414, -0.384766, 0.835938
3540, 0.00495774, 9, -3, 4, -2, -0.399414, -0.384766, 0.835938
3541, 0.00509042, 9, -3, 4, -2, -0.399414, -0.384766, 0.835938
3542, 0.004957, 39, 3, 3, -5, -0.416504, -0.408203, 0.853516
3543, 0.00501308, 12, 1, 38, 7, -0.416504, -0.408203, 0.853516
3544, 0.00499696, 12, 1, 38, 7, -0.416504, -0.408203, 0.853516
3545, 0.00499219, -2, -2, 4, -6, -0.416504, -0.408203, 0.853516
3546, 0.00498046, -2, -2, 4, -6, -0.422363, -0.434082, 0.85791
3547, 0.00506293, -2, -2, 4, -6, -0.422363, -0.434082, 0.85791
3548, 0.00494271, -17, 0, 15, -2, -0.422363, -0.434082, 0.85791
3549, 0.00500172, 4, -1, -20, -3, -0.422363, -0.434082, 0.85791
3550, 0.0050545, 4, -1, -20, -3, -0.422363, -0.434082, 0.85791
3551, 0.00493428, -17, -4, 6, -4, -0.411621, -0.429688, 0.848633
3552, 0.00501968, -17, -4, 6, -4, -0.411621, -0.429688, 0.848633
3553, 0.00497386, -17, -4, 6, -4, -0.411621, -0.429688, 0.848633
